submitter_id.samples,mir_vae_1,mir_vae_2,mir_vae_3,mir_vae_4,mir_vae_5,mir_vae_6,mir_vae_7,mir_vae_8,mir_vae_9,mir_vae_10,mir_vae_11,mir_vae_12,mir_vae_13,mir_vae_14,mir_vae_15,mir_vae_16,mir_vae_17,mir_vae_18,mir_vae_19,mir_vae_20,mir_vae_21,mir_vae_22,mir_vae_23,mir_vae_24,mir_vae_25,mir_vae_26,mir_vae_27,mir_vae_28,mir_vae_29,mir_vae_30,mir_vae_31,mir_vae_32,label_mir
TCGA-BH-A1EO-11,0.2541603,-1.1922066,0.036807496,0.5693584,-1.5970943,-0.9443642,-0.1075477,-3.4082923,0.13806307,1.2713633,0.0838737,0.30949074,-0.055774942,1.2513703,0.45116165,-0.95641327,0.6225576,-0.8178035,0.9100705,0.747785,0.42721376,-1.7202207,0.3118159,1.4084747,-1.7636732,0.95283824,0.7561462,-0.89596796,0.06486077,-2.2337878,0.74251074,-0.520898,0
TCGA-BH-A1ES-01,-1.2280015,0.104726106,-1.3197824,0.25412053,1.9931393,-0.18060505,0.89507407,0.61498326,-0.845573,-0.012626705,0.5537805,-1.8806169,-0.5730938,1.5969121,3.1523085,0.996004,0.17088015,0.042695127,-0.04339537,0.48420596,0.14481726,-0.4627402,-0.304347,-0.6910926,-1.6453892,0.3791905,-1.1225519,-1.1405164,-0.93964356,-0.7982356,-0.35555607,-0.6665691,0
TCGA-BH-A1ES-06,-0.7625117,2.3695152,0.96780354,-1.2464314,-0.55516714,0.6911567,-0.3819009,0.9444654,-1.5073621,1.2509241,-1.2423705,0.20337139,1.054846,-1.2330353,1.0102566,-0.07145449,-0.44963235,-0.06953768,0.4094916,-0.3017589,-0.39730892,0.30523086,0.06719492,1.1973033,-1.5819521,-1.2683737,0.73274004,-0.074645385,-0.54103196,0.1303106,0.47651756,0.96736306,0
TCGA-BH-A1ET-01,-0.46748543,-0.96723026,-0.8009063,-0.1055368,-1.1190282,1.1745461,-1.5175174,0.03851368,0.25130498,1.8902805,-0.027492093,0.192847,0.50092614,-1.6602955,1.2120818,0.6378256,-1.9472427,-0.90687317,0.34788582,-0.326926,1.2258872,-0.049795777,-0.2516858,-0.054755196,0.52779317,-0.17973448,0.99912214,-0.91020596,0.25507465,0.8180306,0.8184908,-0.6193522,0
TCGA-BH-A1ET-11,0.06661541,-0.7693087,0.12667954,0.33803293,-0.37928534,-1.9124817,-0.2148183,-0.22332163,0.8002367,0.939601,-0.64412874,2.1018758,0.27782342,-1.9739789,1.3157592,-0.22845502,0.38699055,-0.57379055,0.55039704,-1.4116178,-2.9725933,2.2950945,-0.9687723,0.40190157,-0.84850776,0.2019677,-0.28844917,0.057886038,0.51051635,0.33116984,2.0037384,-0.81540185,0
TCGA-BH-A1EU-01,-1.0744787,0.36201704,-0.62136704,1.0315049,-0.16718139,0.42465106,-1.3606629,0.2188589,0.062306125,1.2623957,-0.20198245,-1.5149388,1.0960493,0.62550414,0.2807855,-0.4776158,-0.29628235,1.7914214,-0.583887,0.50933576,-0.67676705,-0.95177406,-1.3886787,0.4001678,-1.1370736,0.9092854,1.1995766,-0.4550207,0.3269433,0.63381094,-0.40601584,1.3846523,1
TCGA-BH-A1EU-11,-0.50103,-0.80308944,0.33494413,-0.5053558,-0.38642195,1.8845856,0.27281666,0.89273024,-0.15990478,-1.3985466,0.10229105,-0.10638035,1.1356717,-0.21735458,-0.7591033,0.8468261,0.38688123,-0.44760978,-0.019887445,0.11759979,0.85895693,-0.43362668,-0.31396407,-0.20701243,-1.3656693,0.544457,-0.34194437,0.46527845,0.9527731,-0.6017962,-0.20422162,1.2677234,1
TCGA-BH-A1EV-01,-0.31193668,-1.3659272,-1.4242346,-1.3247973,-0.008209635,-0.10947002,-1.8177136,0.6316914,-0.77782494,-0.11819042,-0.6265608,-1.0746485,-0.591756,0.20307411,-0.520469,-1.9563297,-1.9462751,-2.1763518,-1.2227439,-0.09249221,-0.72904885,0.0765964,-1.5566905,0.31903067,0.18266906,-1.4122955,0.16049205,0.63467574,-0.98565656,0.7818329,0.42475238,0.8494883,1
TCGA-BH-A1EV-11,-0.46768108,-0.83337444,0.46213254,-0.28602603,1.0998898,-0.1603848,-0.5533253,-0.15948614,-0.5269911,-0.6091228,0.5086194,-0.7316888,0.34392303,0.04830202,-0.6088796,1.2078847,1.2781461,-2.0338259,-0.17548089,-1.3522416,-1.2355658,-1.0109388,-0.4959055,-0.70634097,-0.14663333,-0.21567972,0.36018494,-2.5716298,0.8373633,0.6807771,-0.38467255,-1.3964312,1
TCGA-BH-A1EW-01,-1.1455352,0.0843309,-0.3304032,2.5997481,-1.075922,-1.7518272,0.64214915,-1.2470578,1.489222,-1.1288185,-0.38972294,0.5080473,-2.204305,-0.3651044,-0.7463678,1.0847871,-0.38818803,-1.9384277,-1.5242336,-1.0731988,-0.7381073,0.2470429,0.70599616,1.2003849,0.6944027,-1.0229218,-0.6879507,-2.011213,-0.22440967,1.3307948,-0.14558591,-1.0273557,1
TCGA-BH-A1EW-11,-0.47381032,0.20814566,1.0141364,1.3872617,-0.7147719,-1.5951909,0.9999082,0.9485882,-1.1498723,0.20027502,-0.6506662,1.5745178,2.0176466,1.0288464,-1.1423484,0.6121276,-0.12875208,-1.8352028,-1.3482076,-2.3469384,-1.6595689,1.3518387,-0.2863722,0.7669016,0.924375,-1.0195143,1.5508728,0.616246,-0.44597194,0.016668748,0.04034531,0.44066256,1
TCGA-BH-A1EX-01,1.0480886,0.20760362,-0.56329644,-0.84375924,1.8616139,-0.86461186,0.39268547,-0.20605761,-0.053941462,-0.6491551,1.4145689,2.2977014,-0.5189328,-0.7863297,0.57213455,0.5194441,0.85510445,-0.69065756,0.030975722,1.2555029,-0.21999316,-2.030676,0.71816295,-0.46883726,-0.54667044,0.63222355,0.47016704,0.43028635,0.55744547,-2.535425,-0.08629342,0.514912,1
TCGA-BH-A1EY-01,-0.38477808,-0.6391852,0.01031453,-0.9242494,-0.14563344,0.6608457,-1.1076926,-0.7344556,-1.7674476,-1.2539768,-0.712443,0.5866875,1.2108408,1.3496338,0.9871096,-0.5362804,-0.238786,-0.6055456,-0.20104839,0.01040208,0.9178659,0.42107525,0.050013453,0.013070907,-1.1000907,0.82460594,0.30520827,-0.98092246,0.06987864,-0.5765315,1.5988013,-1.0960418,1
TCGA-BH-A1F0-01,0.20536526,-1.1164392,-0.71135783,0.3164709,2.9827635,-0.37709168,0.26750946,0.03647904,0.7082569,-0.47592136,0.13921571,-1.742485,-0.47318122,-0.13605931,0.27939615,-0.5506541,0.023938185,1.2225364,0.9433087,-1.194443,-1.8496981,-0.73634446,-0.6278582,-0.9411856,-0.62917453,0.38048726,-0.08867274,-1.2529347,0.70725,-1.593952,-0.18883783,-2.3398752,1
TCGA-BH-A1F0-11,-1.6235783,0.5941873,0.36732683,2.018252,-0.7759007,0.7948317,-1.4986697,-0.6131878,-0.27667224,1.8432034,-0.29631776,-0.3450088,-1.1205871,0.25750408,1.3211484,-0.5551529,-0.4538164,1.5334973,-1.1499107,-1.1908143,-0.5167333,1.0280621,0.5756024,-0.65121907,0.3397386,1.4720143,-0.27609882,0.5997829,0.002451575,-0.51085794,0.14375627,-0.5966306,1
TCGA-BH-A1F2-01,0.9786549,0.36299184,0.8946608,1.4118698,0.4973099,-1.5126932,-0.10217969,0.104905665,-0.9329627,1.7006627,0.5919557,-0.8200977,-0.22186908,-0.48262283,0.8424442,-0.95162344,-0.9262589,-0.44611594,0.27488673,0.5057154,0.31132436,-0.28004378,-0.4365976,-1.4582403,-1.2990129,-0.5245975,-0.31234828,0.08027814,-0.20878927,-0.8410813,0.38584012,1.6316712,1
TCGA-BH-A1F2-11,-0.43497652,-0.35344565,0.35728523,-0.8992516,0.7808319,0.54374534,0.21862894,-1.1431693,-0.04849816,-0.72230554,-1.3461306,-1.3759404,-1.2995124,0.443473,0.6095596,1.005985,0.27659965,-0.072806776,-0.4071493,-0.070167385,0.700913,1.0537794,-1.0431768,0.43791443,-0.60885257,-0.7753924,0.11906993,-0.22744939,1.198917,-1.488245,-0.34595653,-0.5378163,1
TCGA-BH-A1F5-01,0.33366066,-0.837922,-2.9092746,0.13870983,-0.26196736,-1.0596591,1.0137091,-0.19809824,-0.89936167,-0.08322035,-1.4214967,-0.21680386,2.5602295,-0.662122,-0.7071326,1.3485996,0.047595225,1.4082146,-1.5466218,1.411008,-0.6541068,1.0020525,1.224429,-0.20393041,-0.09629212,1.1047083,0.33291557,-0.596969,-0.92129177,-0.16401094,1.1392266,0.65391284,0
TCGA-BH-A1F6-01,1.2444338,0.8881618,0.22419369,-0.36292353,1.550043,-0.29692447,0.7135871,-0.65082026,0.37780952,-1.2951866,1.3992763,0.08996773,1.3631922,-0.819557,-1.0695063,-0.017442083,-0.2733646,0.915275,-1.514254,0.24277267,0.6831055,-0.6155821,-0.23948438,1.3074843,-0.39206392,1.2174524,-1.2758316,0.9588891,0.008747754,1.4639324,-0.9489032,-1.4406161,0
TCGA-BH-A1F6-11,0.49780622,0.6841689,-1.6311877,-0.73922974,0.2265791,-2.2152803,-0.72301644,-0.33674678,-0.1177236,-0.4075445,-0.66584575,-0.15232056,0.49632043,1.5177108,-0.20306401,0.5919303,1.2237289,0.33652553,-1.5744846,-0.6817022,-0.6208067,-1.941851,-0.37857568,-1.0516901,-1.2805337,0.01726875,-0.23253922,0.139201,0.030036315,0.050098278,0.673379,-0.9482851,0
TCGA-BH-A1F8-01,1.7686987,0.18444303,-0.82026166,-0.2548416,-1.409565,2.014057,0.8021459,-1.6209496,0.77908874,1.7994878,1.3658737,0.96341616,-0.5805259,-0.0050777555,0.9854965,0.24046363,-0.15867168,0.34712267,-1.1808155,-0.9225781,-1.1227624,0.14263937,1.8293891,-0.46510947,0.7289846,1.2225484,-0.9393143,-0.31249127,0.53151035,-1.0607747,-0.47765115,0.81111455,1
TCGA-BH-A1F8-11,-1.0166404,-1.3632035,0.16664742,1.1626834,0.4172067,1.6840403,0.083420515,-1.1264306,0.53235453,1.0953422,0.7124198,-0.24857341,0.22836281,0.9009902,0.33686867,-0.016132241,-0.9714238,-0.043026675,0.7085048,0.78235686,1.0029585,0.644176,0.83941287,-0.3951346,-0.30038807,-0.35795018,0.91951686,0.28122774,-0.60713005,-1.2474695,1.0822339,-0.4190596,1
TCGA-BH-A1FB-01,-0.36599645,1.1632799,-0.27242705,0.37309933,1.2153809,1.5894427,0.7650251,-0.59027064,1.733568,0.4755535,-1.2538157,1.2662997,0.37985936,1.4187018,1.7491144,-0.014100768,0.24682018,-0.576631,0.06680155,2.7893672,1.2267702,0.8910996,0.5035749,0.67574924,-1.2561977,-1.0657238,0.6905742,0.2859849,-0.4661632,-0.8963103,-0.73208445,0.64001244,0
TCGA-BH-A1FB-11,1.9019096,-0.22822751,0.6223987,0.63583267,0.94963336,-0.18634282,-0.5284568,0.030700538,-1.024013,3.077483,-0.29381475,0.8039946,0.20508274,-1.3223599,2.069729,-0.8386186,0.46990103,-1.6601818,1.7477784,-0.28242034,-0.004554338,1.2808821,0.5021089,1.2051648,0.64213824,-0.39573023,-0.00082182,-0.6236829,1.3084071,-0.07792962,-0.44480118,1.0975742,0
TCGA-BH-A1FC-01,-0.8793268,-0.22132817,0.2297281,0.89010364,0.4609111,0.56090105,-0.42433336,0.52632886,-0.83035725,-0.28080505,0.109611824,-1.1262436,-0.0061142617,1.152163,-2.5865269,0.11590575,1.2578098,0.3681749,1.29523,-1.5444423,0.21474087,-0.35425398,1.1837764,0.55451167,0.3590009,-0.24078128,-0.14460254,0.2274784,0.71488214,-1.018478,0.59508663,0.021139696,0
TCGA-BH-A1FC-11,-0.6376659,-1.8504646,0.6804968,-0.44712386,-0.79362065,0.37249953,0.6872055,0.71518475,1.0003415,-0.7384446,0.89240515,1.5295835,1.075869,1.3022323,0.70198554,0.020358894,-0.16157351,0.5730354,-0.5029648,-1.2894075,-0.6105961,0.36948997,0.8777267,0.56806374,0.64960617,-0.16474554,0.119296074,1.0440565,0.027068473,0.17320524,0.26917142,0.8908118,0
TCGA-BH-A1FD-11,1.9195564,1.4157571,0.48654357,-0.03975517,2.3345902,-0.19941086,0.7027419,-1.1174096,0.38121018,0.9076767,1.4861113,0.10093053,0.4005587,0.38567123,-0.787705,0.6602345,-0.5625578,0.23543249,2.319463,-0.47910392,-0.5921703,1.6216311,-0.7948659,-2.2564557,-0.18616818,0.3654413,-1.4218136,1.2537413,-0.46830854,0.07228329,-0.04987452,0.95482594,1
TCGA-BH-A1FE-01,0.1289894,2.023409,-0.19548345,0.71457386,1.1260263,1.5116735,-0.009228464,1.10911,2.3816328,1.2897705,-1.9335849,0.110432245,-0.8899373,1.3776457,-0.7647332,0.38252854,-0.74319524,0.8686668,-0.52112716,-0.2900735,0.8847648,-0.08394541,2.773317,-1.1285142,-0.98275816,0.50221825,0.751412,-0.9686201,0.06267784,-0.39335236,2.380202,1.2368324,0
TCGA-BH-A1FE-06,-0.513755,1.4466863,-0.7855497,0.59981894,1.5203255,1.1094137,-0.0014275545,-0.9708758,1.6282102,-0.5523204,0.33334264,0.30819654,0.27729508,0.5783046,0.48832375,-0.3710228,0.0018571545,-0.35849735,0.6023739,1.4634068,0.5693934,1.3672737,-0.9008805,0.120852575,1.6014535,-0.4991119,-0.4358459,-1.9011345,-1.2465178,-0.7450077,0.38151258,-1.4431775,0
TCGA-BH-A1FE-11,1.1097178,1.7140794,0.83597124,-0.9880473,-0.98960257,-0.73346174,-0.55791074,-0.44166115,1.6639593,-0.32574743,-0.15511377,-0.3687573,-0.16953266,0.3599079,-0.8851224,0.24421144,-0.5568639,-1.0529279,1.0364351,-0.82322,1.0562625,-2.0016975,0.28817818,0.9083148,-1.0006732,-0.9840734,-1.5106286,0.022214668,-0.50330424,-0.6290245,1.3801913,-0.09248709,0
TCGA-BH-A1FG-01,0.45297995,-1.6330829,-0.41115266,-0.90130776,-1.7536386,0.37550697,-0.75637317,0.017369187,-2.171315,-1.3746018,0.23918578,0.6516309,-0.1757058,1.1512891,-0.43452442,-0.640082,1.5984862,-1.0227569,0.69767654,-0.44309714,1.7108595,-0.19533382,0.7558357,0.59648305,0.9266363,-0.2483852,0.59190387,-1.9929986,-3.050113,-1.671869,-0.7956378,-0.6006582,0
TCGA-BH-A1FG-11,-0.55472636,-1.1215044,-0.2450232,-0.20191234,-0.47167847,1.0363337,-1.0090252,0.67295355,-0.10123632,-0.43242404,-1.4786803,0.86264527,-0.65864754,-0.11350355,-0.27749357,-1.4323965,-1.0035576,1.1918086,0.7878889,-1.1422384,-0.19688891,0.528389,-0.4786444,-0.2824344,0.29457244,0.0738097,0.29018763,0.5301881,-0.21354939,0.77239007,0.46896645,0.03556704,0
TCGA-BH-A1FH-01,-0.6085918,-1.0662544,0.081430815,-0.9979415,0.8515382,1.3132471,-0.2564353,1.7509338,0.8821691,-2.2866154,0.5092216,0.712915,-0.1515894,1.6927183,1.9038656,-0.5047749,0.36817476,0.5695902,-0.65975434,-0.021152766,-1.205107,-0.72910196,0.45186523,0.68193597,-1.751237,1.3514234,-1.4310821,-0.7307061,0.4645498,-0.46306148,-0.73815984,0.4297077,1
TCGA-BH-A1FH-11,0.9500649,-1.4488242,-0.30042338,-0.785578,0.09508302,-0.6020975,1.1005775,-0.8103383,-1.3790926,-0.45259142,-0.5071871,0.436539,0.9167578,-0.20978454,-0.9729143,2.240264,-0.38137588,-0.30459863,-1.7740008,-2.24193,1.1998004,0.44143775,-0.22297257,0.5639357,0.2147163,-0.07933685,0.75975233,0.14632198,-0.042042743,1.0496322,0.85845286,-0.06186726,1
TCGA-BH-A1FJ-01,-0.12615348,-0.26124123,-1.1273454,-0.6992153,0.122397594,0.7722484,0.17471628,-0.05535782,-0.04668417,0.46789446,-0.3248142,0.3759922,-1.214936,-1.0282955,-0.96987617,-1.0452589,1.0048914,-0.61493427,-1.5913973,0.79658306,-0.4159373,-0.1595329,-0.2289361,-0.17195469,0.48708066,0.6832672,-0.027308572,1.1476504,0.40186018,-1.1558737,-0.9062464,-1.5638256,0
TCGA-BH-A1FJ-11,1.2595215,-1.6580844,-0.43062192,0.34132785,-0.31964406,-1.3246344,-1.0541441,-0.9054197,-0.54842633,-0.6837064,-0.33729377,-0.36706626,-2.2480862,0.18183002,0.6215677,0.87318784,-0.41160774,-1.2850577,1.0355726,-0.067539245,0.060011365,-0.9472199,1.2198424,1.6036011,1.5295117,0.60063964,0.4294114,1.3477299,-0.05675551,0.6832592,1.481692,-0.5735943,0
TCGA-BH-A1FL-01,-0.012323975,1.2480166,1.4960636,-0.22714637,0.6661508,-0.014290873,0.000877702,0.25991583,0.63489425,0.8646707,-0.099930204,-0.2955991,-1.1042389,0.13346271,-1.4591291,1.638929,-0.7275979,-0.005284057,0.27113625,-0.3843154,-1.3397776,0.06590342,-0.44631228,-0.7777609,0.7463031,0.66005766,-1.6020948,1.2976905,0.16699484,0.35992777,0.59908855,-2.016372,1
TCGA-BH-A1FM-01,-0.32121852,0.6082039,0.24072751,0.14929326,-1.5148307,0.51325464,-1.4931399,-1.0321935,2.806394,0.11420856,-1.8191901,-0.82678646,1.2141738,-0.13815174,0.6525332,-1.4602869,-0.8053721,0.69795924,0.5192854,-1.0873365,-0.8907023,0.4524182,1.9937482,-0.70335025,-0.35381153,-0.23330317,0.58401895,1.8089333,0.020438667,0.8102957,0.040128924,0.63020235,1
TCGA-BH-A1FM-11,0.1895604,-0.036416724,-2.567529,0.33886114,0.30640194,-1.1514993,-0.9559058,0.2503334,0.70969385,-0.21014687,-2.5519044,-0.36796388,-0.4855861,-1.5140607,1.2252725,0.8632992,-0.33033094,-2.197929,0.6121607,1.3395562,-1.5188227,-0.83522636,-1.162179,-2.040173,0.031665295,1.5884978,-1.5776434,-1.3838892,1.30142,-0.88034546,0.25534487,-0.7019615,1
TCGA-BH-A1FN-01,1.2792785,-0.754631,-0.8984209,-0.46044144,1.8031442,0.111564115,1.9668462,0.25348943,-1.7309283,-0.43902317,1.1728374,-0.11502867,-0.7827908,-1.9191443,1.3243871,-0.97229856,1.0987818,-0.75973797,1.0562145,0.06844819,0.64962536,0.6052821,-1.1747636,-0.99306804,-0.48058224,-0.018513262,1.4054267,-0.99531776,-0.23193544,0.2699285,-1.562415,-1.6592436,0
TCGA-BH-A1FN-11,0.6383377,0.50979894,-1.9581654,-0.6987957,-0.8766726,1.1728215,0.74958223,0.3017352,-0.68312514,0.845374,-0.47619194,0.021714669,-0.77149266,3.4863052,1.0115855,-0.8052176,-0.36191478,-0.5034983,0.1532903,0.5704478,2.5103579,1.2983934,-0.6244634,-0.30614522,-0.8775809,0.64623576,0.1559024,-1.5821621,0.13048401,1.0747612,0.91937464,-0.7691066,0
TCGA-BH-A1FR-01,-0.63306135,0.38315526,-0.96398133,0.14619179,0.38734078,0.07374465,0.106959365,0.6226794,-0.47641233,0.20523347,0.3327957,1.1622108,0.4554016,0.46047968,-0.72810966,1.3456683,-0.17541501,-2.4059978,0.24624303,-1.4344062,-0.027125409,-0.123262495,1.2289767,0.7234314,-0.48507044,-0.5550472,-1.6090803,0.29591626,0.27787152,-0.7270165,1.0007395,0.6671998,1
TCGA-BH-A1FR-11,-1.8877,0.39510697,-1.222569,1.2283187,-0.15251589,-0.6038122,-0.07977834,0.48442635,0.6107885,0.71313906,-1.384644,0.06850279,0.6817588,-0.879954,-0.3668354,1.0842837,0.2395594,0.13287076,0.3514081,0.34432697,-1.0263222,1.1950182,1.0985266,0.2643003,-0.47287875,0.72931296,0.84899473,1.0289012,-1.0260369,1.3950467,-1.1143782,-0.53644794,1
TCGA-BH-A1FU-01,-1.1441199,0.15706746,-0.315176,-0.3875646,0.9480008,-1.052791,-0.8946588,0.3639415,0.817702,-0.9525363,-1.203984,0.36072323,-1.0855222,0.57369316,0.67509043,-0.3747422,-2.2607532,0.76810795,0.4640532,1.5754449,-0.1253152,0.03917233,1.7151463,0.15405723,-0.22129734,0.99613917,-0.061599784,-0.37609926,0.19289498,-0.036082555,-0.44909528,1.3393956,1
TCGA-BH-A1FU-11,0.10282829,-0.619443,0.51795614,2.0298388,1.048687,1.1103138,0.044797193,-0.9858843,0.8453664,-0.062618814,1.1070745,-0.4972362,0.0021226183,-1.0651886,1.1683214,0.62169623,0.47351977,2.5986357,0.0019409605,0.5896399,-2.5303314,1.0878289,-0.13679457,0.07547444,0.22724031,-0.6828461,0.14987579,-0.93167573,-0.31988597,-0.78721136,1.1823975,0.32471254,1
TCGA-BH-A201-01,-0.9236616,0.63861316,1.987768,0.6631752,0.66454273,-0.8577847,-1.3304498,-0.8359085,-0.1974782,-2.1341012,-0.12008504,-1.123958,-0.88564867,0.7904322,-0.6453213,-1.4471552,-1.0070632,-1.8626114,0.071157865,0.08008851,0.8283191,-0.17040718,-1.325742,-0.108760156,0.71695673,-0.049653757,1.2674512,-0.6044873,-1.2783855,-0.709408,2.9849515,1.5847523,1
TCGA-BH-A202-01,0.7101068,-1.405254,1.1919664,0.40262648,-1.3269848,0.14325024,0.518517,1.1874982,-0.09645312,-0.17263533,1.5919911,0.6693505,0.9696401,0.45736474,0.90426373,-0.49046808,-1.5379568,-1.6546428,0.9538426,-1.7032474,0.55213994,0.05409305,-0.938053,0.42574665,0.048345618,-0.3447924,-0.7623484,1.5756903,-0.5226139,0.1890638,-0.31890014,1.7774515,1
TCGA-BH-A203-01,-0.9143626,-0.24503382,-1.4154302,-0.7667858,1.1732466,-1.1966587,-1.3675851,-2.3515685,-1.006715,-1.519659,-0.78827375,-0.52743626,-0.59555084,0.5178516,-0.24260628,0.20859978,-1.6257378,0.8170006,-0.6978772,0.36715296,-1.7556345,-0.3523415,0.038015217,-0.30201402,1.8291305,-0.51638585,0.90607804,1.00347,-0.5032561,0.043808617,-0.19542353,0.3572786,1
TCGA-BH-A203-11,-2.0416164,0.4456127,-0.10596734,0.89752775,0.028402895,-0.7420025,-1.1561958,-2.1400948,-0.41672233,0.6236033,2.020102,-1.0372262,-1.3979002,1.182677,0.9134349,1.0179791,0.65759856,-2.296229,2.7492394,0.72568595,0.5888701,-0.7925995,-1.0141279,0.049817797,0.6410714,0.21696255,-0.10649555,-0.21588524,-0.29971576,-0.2807379,0.09592498,-0.6516501,1
TCGA-BH-A204-01,0.20370217,0.74739146,-0.03372946,0.36441082,-0.3321515,0.4500417,0.15555267,-0.5949352,0.2973745,0.26204497,-0.4419643,1.1084865,-1.1535969,-0.31001616,-0.7685833,1.5399332,1.1330397,-0.6988562,-0.566531,-1.8526646,1.3359861,0.37113616,0.51990193,-0.12750341,-0.38048658,-0.26392195,1.4373459,1.0040519,-0.12624212,-1.0367998,-1.1848211,0.79709786,0
TCGA-BH-A204-11,0.9987367,0.0874267,0.5452083,-0.79141855,-0.6529229,-0.3111259,-0.91460556,0.20757928,1.1515507,-0.8001276,0.6615439,-0.0330034,0.3780183,-0.30192962,0.72511315,-0.98618734,0.14123827,0.8228732,-0.8767744,-0.6033115,0.25951663,1.115937,-0.8230273,-0.35452414,0.3504337,-0.24684311,-1.8547537,-0.15902942,-0.061971586,-1.2943265,1.246389,0.12969834,0
TCGA-BH-A208-01,1.7401664,0.50501436,-0.69802475,-0.31037444,0.21112213,0.2156992,-0.06259142,0.2764189,0.11869755,0.8183464,1.1849695,-0.6069609,0.70127803,-0.4645138,0.27085733,-0.70090795,-0.3752418,-0.39950743,-1.2353833,0.34919924,0.13916142,-1.3813899,-0.1537383,-0.93809307,-0.138539,0.060840074,-1.3291844,0.35208794,1.5453489,0.22249034,0.31664374,1.5986913,1
TCGA-BH-A208-11,0.029903889,-0.18703997,-0.22413714,1.429132,-1.1258959,-0.5396564,-0.3135299,-0.18282877,0.3184812,-0.48560435,-1.8269022,1.2452191,0.5414244,-1.3430203,-1.4071722,0.7068692,2.7855015,-1.6207547,-1.4414871,0.3861391,-0.20236115,1.6602281,0.17757446,-0.18030992,0.6658731,0.69492733,-0.7349765,0.7223562,-1.2844156,-0.3232342,1.1649776,2.000774,1
TCGA-BH-A209-01,0.35333174,1.5539078,0.24488652,-0.17295495,0.70631546,0.877982,0.5325823,-2.0096662,-1.3916981,-1.4779915,-0.63444674,-0.8160162,-1.2391047,0.87170815,-0.8175588,-0.084735654,0.8277049,0.13547938,0.16367811,-1.151843,1.5803933,1.316492,-1.0224712,-0.64512753,0.3193765,0.77560776,-1.1910387,1.3299434,-0.6287199,-0.17295578,1.0690548,-0.71463364,0
TCGA-BH-A209-11,0.0152347395,0.49749228,-0.6500411,-0.28757218,1.5322839,-0.07329001,0.47273415,-0.35002327,-0.77104414,2.279216,1.7010783,-0.7570282,0.34842777,-0.15480898,-1.8445002,1.0688071,-0.18760943,1.1217849,0.039368924,1.7016711,-0.7710178,0.19335116,0.0059459736,1.0839821,-0.62400186,0.5458072,0.5376793,-1.5039449,-0.12662429,-0.6867484,-0.20150937,1.8751974,0
TCGA-BH-A28O-01,-0.5131559,0.91964585,-0.95136964,-0.20765893,-1.0476202,0.24706937,-0.019038811,1.5054604,-2.2843964,-0.7791098,0.16312727,-0.830264,1.1405469,-0.5314544,-0.2596942,1.0183879,-0.10339891,-0.6265421,-0.61602765,-0.036022834,-0.5591579,-0.2226526,0.56448513,-1.7986879,0.072367504,-0.19627076,-0.21735008,0.43821365,-0.81645685,-3.1197374,0.98369306,0.3598979,1
TCGA-BH-A28Q-01,-0.5915564,1.7382268,0.8854418,0.07864688,0.5110849,0.0845836,-1.1270689,-0.82726187,1.1737092,0.25392658,0.7784402,0.9028953,-1.186002,-0.75232726,-0.40309703,2.094067,-0.0035930132,0.16037665,-0.4989205,-1.4343256,-0.66236687,1.9086442,0.5494767,-0.019341268,-0.49461773,1.47343,-1.3511393,0.10800281,-0.19959554,0.7894652,0.57831824,0.5623512,1
TCGA-BH-A2L8-01,-0.3823617,-0.17837092,-2.1226592,0.59109676,-0.5695195,0.20432371,-0.53914547,-0.5565933,0.025088765,0.0745908,-0.31778547,1.3627208,0.9036736,-0.5453998,-0.8595909,1.3731327,0.92739666,-1.6647619,-1.3231206,0.23612441,1.0356351,1.2397242,-0.20503621,-0.266367,-0.48618007,-0.92633235,-1.001585,0.5398079,0.41883522,-1.8623916,-0.22923172,-0.94323653,1
TCGA-BH-A42T-01,0.29290274,-0.32723194,0.327048,-0.009647755,0.11935975,-0.78195965,-1.9671556,2.4004667,-0.10421284,0.6543069,-0.57288784,0.71310973,0.4848884,1.9172802,0.19869116,-0.26335475,-0.35417515,-0.26186374,0.0044694142,0.22014175,0.7044138,0.5315114,-1.8347013,-0.6798663,-0.4212099,-0.44769332,0.15782073,-1.1335659,1.0262805,-0.40732569,-0.270977,0.23048049,1
TCGA-BH-A42U-01,-0.0053727943,1.2273997,0.09271765,2.3109677,0.105178766,-0.9424172,0.52725184,-1.524531,0.64555985,0.3609013,0.043071944,1.4168113,0.7475767,0.71099734,-0.35579842,1.1889215,0.357334,-0.1544106,0.16716118,-0.86587524,-0.7297497,-1.6923254,0.12747161,0.27925304,0.06704566,0.9790782,-0.79094714,0.6786211,-0.18792994,0.71370935,0.012592776,0.063374035,0
TCGA-BH-A42V-01,0.89060444,0.6993308,-1.9212002,0.91007215,-0.6178893,0.54593074,0.3899035,-0.39503455,0.08147797,0.5089114,-1.0868988,-0.28982463,1.5039241,-1.5164331,1.0166148,2.5135887,0.8853439,-0.8489599,-0.96197575,-1.3343313,-1.7334824,1.5280111,-1.2610161,-0.07497491,-0.52487403,-2.0627723,-1.1642743,-0.24685404,-0.40769443,-1.6675528,-0.47149694,0.7792009,1
