submitter_id.samples,wsi_vae_1,wsi_vae_2,wsi_vae_3,wsi_vae_4,wsi_vae_5,wsi_vae_6,wsi_vae_7,wsi_vae_8,wsi_vae_9,wsi_vae_10,wsi_vae_11,wsi_vae_12,wsi_vae_13,wsi_vae_14,wsi_vae_15,wsi_vae_16,wsi_vae_17,wsi_vae_18,wsi_vae_19,wsi_vae_20,wsi_vae_21,wsi_vae_22,wsi_vae_23,wsi_vae_24,wsi_vae_25,wsi_vae_26,wsi_vae_27,wsi_vae_28,wsi_vae_29,wsi_vae_30,wsi_vae_31,wsi_vae_32,label_wsi
TCGA-A1-A0SH-01,-1.1230209,-0.579271,-0.53519624,-1.6072879,1.0002457,-1.1950334,0.30502105,-0.5414452,0.4514941,0.7444063,0.82529205,0.05907572,-0.95799553,0.62209994,0.6768782,1.4473665,-2.317815,1.1398151,-0.4248606,-1.1150175,1.0019337,-1.9146043,0.24811591,-0.946533,-1.2455524,-1.602591,-0.30233163,1.0244734,-1.2298776,-0.9520107,1.8187295,-0.6527828,1
TCGA-A1-A0SI-01,-0.1927648,0.15314429,0.75045675,-0.779957,1.1080189,1.5746897,1.6249133,1.4509352,2.6115901,-0.6429218,-0.4937868,-0.66946495,1.2219198,-0.0016249847,2.002658,0.63912183,2.501414,-1.838599,-0.7962562,-0.44812438,-0.21465413,-0.41887304,2.0416963,0.2850699,0.8164674,-0.23469368,0.78633934,0.78269696,-1.4856266,-0.49925798,-1.3671572,-0.22948289,1
TCGA-A1-A0SJ-01,-0.9412385,-1.228842,-0.61202604,-1.766307,-1.697632,0.05355943,-1.1819211,-0.63842255,-0.93500054,0.502561,-2.1002953,0.8927254,-0.4165201,1.052763,0.47128224,-0.8688098,1.5328699,-0.60919666,-0.19307294,-0.018901099,0.19144632,0.7912094,-1.5782241,-2.0418422,0.047368944,-0.3095376,-0.4669758,0.99524915,1.1095054,0.29705018,-1.4259913,-1.2937012,1
TCGA-A1-A0SK-01,0.9068577,-0.42309797,1.0228198,1.5548584,-0.6809408,1.0587125,-0.34387094,-1.1889894,-0.011812183,-0.52588356,1.4628152,0.018758647,0.21618932,0.73855215,-0.41255203,1.756383,-0.41383368,-1.5653731,0.19207695,0.3137179,-2.0807366,-1.5248461,0.25938356,0.6712105,1.442776,0.65438306,-1.0369722,-0.39145014,-1.023042,-0.30285054,-0.22320569,0.32160613,1
TCGA-A1-A0SN-01,-0.6152425,0.13498975,1.6667248,0.7317853,0.53253204,0.9548476,0.0065587163,1.4094368,-0.098191,-0.17546736,1.1729418,-0.614015,-0.57310814,0.4030067,-0.65867174,-0.34713936,-2.3762445,1.4435604,0.60200065,-0.45903048,-0.35026565,-0.049410462,1.7088907,0.15919158,-0.23255765,2.0238624,-0.8144596,-0.6928571,-0.69438964,1.4574814,-1.579607,0.2480645,1
TCGA-A1-A0SO-01,0.3698501,-2.2240472,-0.2643237,0.49724555,-0.95930547,0.26991343,-0.080092974,-2.0212586,0.25688943,-1.3160906,-2.022533,-0.1220657,0.9377229,0.04756826,-0.5993793,1.2389181,0.956236,-0.38110018,-0.59568506,-0.09496651,0.22886725,0.22374178,-1.1107553,1.8209833,-1.5028127,0.12731236,1.1543399,0.29228586,1.1441315,0.97617775,0.034714814,-0.91276246,1
TCGA-A1-A0SP-01,1.0123031,-0.08571555,0.8711651,0.05607038,0.37841538,1.0526588,2.4699955,0.77980936,-1.2181851,2.0313559,0.75839204,-0.17932543,-0.6024889,1.1255292,1.1400832,-0.8996984,-0.58750296,0.2330532,0.589002,0.5259972,-2.1568098,0.10128142,-1.3984749,-1.0276614,-0.47527,-0.4531952,0.18250729,0.7769921,2.8115819,0.18819751,1.591967,0.59687847,1
TCGA-A1-A0SQ-01,1.0956155,-0.19183442,-1.4017208,0.8763674,0.76211655,1.2931012,-0.28915232,0.08261445,0.37459746,0.3967358,1.5213429,-0.81288844,0.3247062,0.9793599,-0.7215211,-0.09384234,0.10840904,0.39888024,-0.1382602,-0.53161526,-0.19865456,2.1403444,0.16868937,0.546666,-1.3430952,-1.0405062,-0.47370544,-0.47812575,0.81090045,-0.22412397,1.0804682,-0.20108503,1
TCGA-A2-A04N-01,-0.28477618,0.568939,-1.2462921,0.9312737,0.5177253,0.010363606,-0.7017429,0.54430956,0.91220546,-0.21025185,0.06823089,-0.04501741,-1.079154,0.42128602,-0.07432957,-1.8121811,0.48306575,0.34250703,0.49146965,-1.3841324,1.0005684,-0.31740487,1.8168582,1.2777572,0.57388407,0.8126622,-1.0861787,-2.7824035,0.5902155,-0.9475167,1.045924,-1.0071279,0
TCGA-A2-A04P-01,1.8861526,2.0632277,1.0235956,0.716741,-1.0832175,1.6858934,1.8298999,0.32065403,1.6071237,1.0272616,-0.25672656,1.454078,0.6040139,-0.19009022,-0.22771384,0.23258173,1.0066962,-0.6024843,-0.23473485,1.2400415,0.6728599,2.4365902,-0.8797948,0.13046704,-0.36059827,-1.0416907,-0.6417691,1.5127318,-0.5884397,-0.22012694,-0.5539708,0.5557483,1
TCGA-A2-A04Q-01,0.04813138,-0.04285967,0.15138625,-0.60508895,2.5189664,0.6781329,1.8809412,-1.1893469,0.021851927,-1.6595352,0.24693318,1.3341364,0.38390625,1.1944728,-0.27903384,0.3078041,-0.57507294,-0.5201931,0.32284293,-0.15715326,-0.5880222,1.0717052,-1.8212241,-0.7022614,0.50309855,0.85563016,0.31481484,-0.081058845,-2.004813,0.48156428,1.6140108,-0.17767453,0
TCGA-A2-A04R-01,0.73152983,-1.7558625,0.82212174,-0.44317362,0.030162808,-0.12899235,-0.9679566,0.4416014,-0.5853354,-0.07945523,-0.66129255,1.2539347,-0.26567137,0.61172795,1.1119007,-0.06927269,-1.2721217,0.021926638,-0.22443235,0.6428431,-0.82670945,1.8697709,-1.6134919,1.1143754,2.320876,-0.89307946,1.5417116,-0.31581846,0.08999639,0.093241714,-1.1870706,1.242711,0
TCGA-A2-A04T-01,-0.5084766,0.75077415,-1.0565411,-0.032328434,-0.13223892,0.40921062,-0.7674367,0.81659853,0.37148467,-0.47026697,-1.1366025,0.27319604,-0.30299938,-0.38307917,1.3083361,0.75052005,-0.87470496,0.74001527,-1.8868878,-0.07095093,-0.8596343,2.141422,0.24718495,-1.1451396,-0.432019,-0.078709304,0.037422746,-1.7641386,-0.3660511,-0.9556797,0.26103133,-0.31819594,0
TCGA-A2-A04V-01,-0.1079104,-1.7739675,-0.9909935,-0.5602695,-0.14853108,-0.3076597,0.020637576,-0.36744478,-0.16494106,0.6389802,-0.4491039,-0.9856658,1.3727244,0.44941762,0.49968076,-0.24272913,0.29795587,1.3542713,0.8459376,0.86347306,1.1148715,1.1394845,-1.7049882,0.11396849,0.8650631,-0.032254472,-0.48140967,-0.23601073,1.0922095,0.033746086,1.3035474,0.529632,0
TCGA-A2-A04W-01,0.7390935,-0.8585259,1.4451407,-0.46428895,-1.809443,0.6766497,2.3595612,0.2620045,1.3322504,0.78773206,-2.3873339,-0.202847,-2.110822,0.8784746,0.42159104,-0.27797714,0.33305466,0.49053884,0.9919513,-0.24386679,-0.4971377,1.0694877,0.37985966,-1.901321,0.9931938,-0.35826737,0.7555734,0.12273942,-0.6576636,0.49741808,0.8933936,-0.8596001,0
TCGA-A2-A04X-01,-1.2727975,0.19673564,0.045621168,0.9514009,1.9322238,0.28209716,-1.9970428,0.17098323,0.402842,1.4158942,0.76489234,-1.0897025,0.0027318234,0.9642322,-1.6899099,1.198192,-0.808921,-0.39677915,-0.3087312,-0.021166675,-0.12022259,-0.28433463,-1.0817504,-0.0132472785,-0.29844525,1.1396842,-0.04864293,2.250435,0.53924954,0.6837657,0.28402442,1.179404,1
TCGA-A2-A04Y-01,-1.2087384,-0.7606755,-0.96682274,-0.3865741,0.6825246,-0.88406664,-1.2412481,0.62017685,-0.8713153,1.4530469,-0.524431,1.5101266,-0.7266522,-1.9440753,0.9223344,-0.692526,-0.9590852,0.37721288,0.63010776,-0.12080108,0.32354456,-0.73155165,0.33949742,-1.4654853,0.6220166,-0.7868144,1.5347645,-1.6309489,0.87475324,-2.2114933,-0.7774127,-1.0683917,1
TCGA-A2-A0CK-01,1.3214407,0.5377063,0.9582958,0.6296428,-0.8545355,-0.7305209,-1.1944557,0.13441873,0.46180785,0.29524106,0.42687663,0.65821266,-0.856502,0.7031444,-1.2238253,0.77738905,-0.37661457,0.3168778,-2.5988095,-1.0526649,-1.0778222,1.2648705,-0.2645097,0.5530368,0.7129336,-1.6431562,1.1054391,1.1978317,1.404709,-1.5160892,1.5564767,1.7157631,0
TCGA-A2-A0CL-01,2.1426928,-1.5639256,-0.8735701,-1.4065208,0.49194005,-0.9320769,0.6542058,0.2894712,0.120598435,1.877222,-0.16936383,-1.3517815,1.3479277,-0.59056187,0.8389742,0.23448588,-0.9697037,1.6309407,0.37845662,0.7818052,0.35104212,0.465764,-0.5049704,-1.0547053,-0.27504057,1.392281,0.61525184,-0.38666764,0.5535555,1.3106052,-1.2196668,0.11201425,0
TCGA-A2-A0CM-01,1.3776358,1.5764018,-0.5643139,0.021509014,-0.38290983,-0.70833814,-0.2743873,0.52837956,-0.4974427,-1.1200418,-0.21039857,-0.982375,-0.39778066,0.8231199,0.8434622,1.2580714,0.546271,0.9053483,-0.018696684,1.1295408,0.5206989,-0.61979717,0.9792716,-1.261188,-1.5606148,0.70798117,0.12787908,-2.2227583,0.5736109,-1.569232,-1.2886739,0.22192392,1
TCGA-A2-A0CO-01,-1.2635846,0.036180798,1.5114361,-0.08019552,-0.608819,1.0489942,-1.4471879,1.952744,1.8533175,-0.07440951,-0.61839527,1.2239836,-0.009689635,0.08118667,-1.0459222,-2.3569462,0.43027052,-1.0732166,0.1685631,0.9162045,1.4458688,-1.3363633,0.87358224,-0.5488138,1.2897497,0.90369153,0.38633686,-0.15026213,-0.96242887,-1.6079913,-0.64516747,0.7468738,0
TCGA-A2-A0CP-01,-0.9221258,1.233163,0.26760802,0.80771226,1.1115761,-2.1617575,0.16008213,0.106036045,0.27805582,-0.6490974,0.0077255666,0.9141922,-0.059849717,0.4018622,0.6989594,-1.8255618,0.43608302,0.41504383,-0.5847275,-0.025292357,1.2320017,0.729574,0.3903199,0.2254352,2.643271,0.77293855,-0.8105905,-0.9499669,0.66937834,-0.2725569,-0.28169897,-1.2156591,0
TCGA-A2-A0CQ-01,0.09311242,-0.3454974,-0.16215383,0.459714,-1.1338032,0.44474202,-1.4555901,0.10630252,0.6793927,1.9584098,3.7913473,0.15888603,-0.67311215,1.476544,0.15869178,1.0558429,-0.46195742,-0.7952739,-0.46424118,0.39933103,-1.5223011,-1.5715572,-1.689248,1.4371347,0.014872545,0.6697399,0.015390206,-0.7332317,1.2587389,-2.8707488,1.5875517,-0.91726106,0
TCGA-A2-A0CR-01,-0.38341013,0.83629876,-0.023268405,0.49015564,-0.7739078,-0.19424768,-1.1947168,-1.7388493,-1.3650196,0.18362279,-1.0445597,0.2096096,3.2771013,0.49249464,0.21795931,-0.86066425,-0.6289319,0.9100423,1.402492,-0.10321921,-0.39663747,1.3014785,1.3705125,0.3312252,0.59467095,-0.82457274,-0.5127338,-0.09210148,0.08371673,-0.25462288,-1.0635173,0.1736423,0
TCGA-A2-A0CS-01,-0.43669724,-0.9274237,-0.21096867,0.11674426,-1.0241975,0.9627817,-0.1622916,-0.08867056,0.36757353,-0.65984946,-0.25566337,-0.40852967,0.30404472,0.19281037,0.7913776,1.1262296,0.7808407,-1.2142657,0.71981764,-0.7575325,0.11349796,-0.66678464,0.78484076,0.44589883,-1.1424879,-0.18040891,-0.3956795,2.4895341,2.0881507,-0.37955064,0.2410061,0.712329,0
TCGA-A2-A0CT-01,1.5517558,-0.1409751,-0.6077889,2.3603299,-0.21262908,1.7804585,0.5841104,0.08436097,0.024452522,-1.0934103,-1.6102779,0.80908936,0.26833975,0.039235786,0.07318409,-0.053077456,-0.064264305,0.062403623,-2.042689,0.7038217,0.65641016,-1.0446739,-0.84261024,-1.4164443,0.731959,0.39236605,0.2572965,1.5268059,-0.38681474,-0.9766514,-1.1593661,-0.6352237,0
TCGA-A2-A0CU-01,-0.94539815,-1.2038945,-0.8570491,0.7183208,0.6815747,0.34053493,0.52106744,-1.7399836,0.51478016,1.341274,1.1098875,0.3694646,0.15857929,-0.91169864,0.073665276,0.4058254,0.6527907,2.0992541,-1.3064294,0.3297149,1.0015886,-0.5113591,-0.94509286,-0.2691044,0.18269117,-0.33987737,1.6178252,0.20871773,0.049783673,0.28210276,-0.93019086,-2.143297,1
TCGA-A2-A0CV-01,1.9823769,1.2912132,-1.185568,0.3949769,-0.6452271,-1.2210273,2.0648005,0.98672384,1.6534837,-1.2948228,0.016846042,1.055685,-1.7403327,-1.5445126,-0.7859788,1.0060554,1.9182298,-0.37411094,-0.793607,0.6833657,0.75076944,0.76693416,-0.14675853,0.50171477,-0.94349843,-0.6042605,-0.5698466,1.546249,1.2858704,-0.39570075,1.406194,-0.68264884,0
TCGA-A2-A0CW-01,-1.3918831,0.59661067,-0.5421932,1.5102363,1.6029837,-0.50529796,-2.285618,-0.42010075,-0.76581776,0.008321051,-0.2333796,0.81036836,0.6623138,0.23474261,-1.144679,-2.4372983,1.308932,0.9612539,-0.04335182,-0.4008669,-0.86215687,-0.5316962,0.6197618,-0.2367458,-0.60114306,-0.36967826,0.9448175,-0.36192673,0.10034979,0.087569386,-1.6919222,-1.0378642,0
TCGA-A2-A0CX-01,0.09913635,-1.6688275,0.01666728,0.519374,-0.77835554,-1.3177447,-0.33156985,-0.65862805,-0.46005893,-1.7492722,-1.0632032,0.21539386,0.531853,-0.14984141,0.4493123,1.3576956,-0.7763685,-0.2910328,-1.1944435,-0.7263808,-0.7953595,-0.6044377,1.0607454,-0.39310524,0.44190618,0.66516095,1.8475568,1.0316294,1.2117393,-0.88073814,0.2150552,1.1166117,1
TCGA-A2-A0CY-01,-0.9428072,-0.68533885,0.7100493,1.1569734,1.5060321,-0.92255694,0.12870112,0.4095437,-0.75880235,0.3889829,-0.39147618,-0.12119129,1.5224363,0.18408836,0.70175767,0.38859883,1.2574681,0.31245953,-0.13138205,2.3688354,-0.3807123,0.6765566,0.106482,-1.40319,2.1595042,-0.7935088,-1.0423254,0.07238271,1.245832,-1.9874461,0.6570398,2.146721,1
TCGA-A2-A0CZ-01,-1.3629754,-0.8275612,0.041020308,0.2055907,-0.37938333,0.3088808,0.3449525,0.29685274,-0.39804867,0.19317622,0.16831483,-0.5991178,0.20297801,-0.84531593,-1.9136924,1.1624937,0.65012217,-0.10475373,0.6550143,-1.6012048,-0.54652244,-1.1547829,1.1271024,0.43715984,-0.11424582,-0.6054021,0.18760203,0.10551654,0.7695677,-0.7378544,-1.0537808,0.14612417,1
TCGA-A2-A0D0-01,0.22473022,-0.103464775,0.11850904,0.2807076,-0.9434914,-0.40568617,0.48176503,-0.2564892,0.28140503,-1.1399661,0.3230295,-0.15632246,0.1289024,0.5860211,0.4466214,0.3576834,0.20435335,-1.5928535,0.7367563,1.0430698,-1.584195,-1.2555954,-0.71405286,0.34359294,-0.08260651,0.5560641,-1.0097059,-1.9190648,-0.33715236,-0.20717485,-0.6484968,0.7799305,0
TCGA-A2-A0D1-01,-1.6596726,-0.53187823,-0.059788182,0.66828144,-0.4318208,-0.49664485,-1.9313967,-0.7964316,-0.331725,-0.24848342,-0.4741113,-0.83888644,0.42997488,0.26755834,-1.7005898,-1.4783823,-0.1888972,0.2783102,0.98832786,0.6365927,1.144775,0.006038557,-1.0104055,-0.53615695,0.051177185,-0.13526046,-1.5489188,0.5717762,-0.19746995,0.6535816,1.21498,-0.781387,1
TCGA-A2-A0D2-01,0.5356774,0.2195005,0.35228333,-0.69704175,-0.51030445,0.42424273,-0.5552977,-0.27453342,0.11831862,-0.96280235,-0.2679968,-1.0896795,-0.26985592,0.27123895,1.2736104,-0.2697354,-0.9517999,0.84018487,0.27453858,-0.99814177,1.4997588,0.47778365,0.5337396,-0.6266855,1.3816036,0.14033757,-0.32799876,0.797312,-1.9616386,0.5661115,1.3945494,-0.33186215,1
TCGA-A2-A0D3-01,1.2719553,0.009185971,-0.60481143,0.56118405,1.8719592,-1.0297017,-1.5144284,1.4778662,1.4306253,-0.031673875,0.38833624,-0.73956835,-0.19555117,-0.23414901,-0.0043039373,1.6035885,-1.2446182,-0.35290775,-0.5060489,0.8043139,0.6489697,1.0846994,-1.4252124,-1.856708,-1.3209418,-1.0086316,0.037202142,0.87663317,1.8581457,1.6855677,-0.040822316,-0.33819,0
TCGA-A2-A0D4-01,0.22547732,3.602998,-2.057407,0.61115587,-0.7628663,0.5706723,1.21173,-0.27270502,-1.3144245,0.092515275,0.14726542,1.3066925,-0.5761712,0.5252569,-0.3357928,-0.77726984,0.43283704,-0.682787,0.7558901,0.6872123,-0.18263622,0.4370642,1.3318303,-1.4418453,-0.6305486,-0.59588015,-1.9476819,1.1440017,-0.018028023,-0.9356122,0.36518106,-0.31792405,1
TCGA-A2-A0EM-01,0.4500664,0.88243496,-1.2132965,2.0864913,-0.5138673,-0.21576013,-1.2039317,-0.2953021,1.1919267,0.051664244,0.46906483,1.2628944,-0.2017952,0.262985,1.6677634,-0.32599157,1.0288687,1.3021878,0.5014864,-0.17338103,0.25004423,-0.7138346,0.82676077,1.3793753,-0.23000336,-0.87026924,1.6332136,0.016081112,0.6945294,-1.3930397,-2.743844,-0.27598777,0
TCGA-A2-A0EN-01,-0.4533081,0.55243254,0.36708322,0.72158384,-0.59455955,0.5925597,-0.13946086,0.72763276,-1.7105448,-0.6316092,0.82891154,0.7529291,0.45629877,1.5091089,-0.33219582,0.64102453,0.7217971,-0.0099340025,-0.73004997,0.8125734,-1.0574741,-0.39452732,0.5764204,-0.23622574,1.6528312,-0.8965478,0.14403749,-1.3756435,0.71519333,-1.5178885,-0.7110857,0.674795,0
TCGA-A2-A0EO-01,0.73031974,-1.462935,-0.65844244,-1.6268069,-0.6441097,-0.7970573,-0.035293832,0.41716388,0.7472597,-0.33354256,-0.8618152,-1.2743739,0.26191473,0.4540873,-1.2972186,0.36292592,-0.81457055,1.1238263,0.040172517,-1.3077723,-0.9831866,-0.88672644,1.2333193,-1.2880661,0.7362416,1.9936348,1.0982181,0.9752706,1.0950128,-0.43733716,-0.23092824,-1.2457861,0
TCGA-A2-A0EP-01,-1.4889736,1.9355547,0.13036966,0.7628999,-0.075908825,1.9369358,0.1525983,-0.6160409,0.1967458,1.5486356,0.24073175,-0.49626458,-0.27133888,0.3788715,0.01348198,0.8242581,-0.287138,1.6339508,-1.0607525,0.2949938,-1.9610051,0.29392943,-0.77059734,0.7716907,-0.70615774,0.10402395,0.68958735,0.37240326,0.36794865,0.11433632,-0.8952141,1.7011074,0
TCGA-A2-A0EQ-01,-0.8763875,1.0766242,0.5403702,-1.1102884,-0.354138,2.0962794,1.7039917,1.5480915,0.5460992,0.65767455,0.4620071,-0.532807,0.99889284,0.23774812,-1.1989383,0.6270346,2.1354005,1.5990382,-2.2791414,-0.41073376,-0.9514557,0.18701847,-0.38943103,2.0452468,-1.1882409,-0.84984964,-1.1415465,1.1288972,0.8491941,1.539351,0.9471367,0.10522584,0
TCGA-A2-A0ER-01,0.9876256,1.4102678,0.18845356,0.022491442,0.6339464,-1.1754351,1.1752262,-1.556069,-0.7921037,0.8405042,1.524912,0.37141708,0.78749645,0.50384223,-2.2926266,-0.5421812,-1.7783765,0.9513503,1.707513,2.6792114,0.37863913,0.16459803,-0.9577511,0.14173236,-0.311516,-0.793869,0.18704234,0.8057272,0.02454605,0.72778577,1.2867945,1.35472,0
TCGA-A2-A0ES-01,-1.5654515,-2.550139,0.70272744,-0.028364103,-0.2941878,1.2300107,-0.3052885,0.4458107,1.5226091,0.59957194,1.4523586,0.5168258,1.2075545,-0.12441486,0.60531855,2.4333193,-0.85622495,0.58687097,-0.5231213,1.6424911,-1.5217314,1.8379148,-0.035540484,0.61941415,-1.4842412,0.609376,1.5493389,0.48892894,1.6974958,1.2178595,0.5655416,-1.1348677,0
TCGA-A2-A0ET-01,-1.768626,0.24194027,0.9347974,-0.08447075,-1.0483211,1.8007708,0.3376931,0.07231553,0.5863594,0.61487216,-0.29671422,0.45406553,-1.4511532,-0.38431668,-1.6065744,0.24174276,-1.6096205,-2.697381,-0.6667436,-0.37255946,2.000645,-0.36543185,0.6428666,-0.7450793,2.3160543,-0.24195404,-0.9406963,-1.1031603,-2.5678346,-1.4094601,-0.37900114,1.2207747,1
TCGA-A2-A0EU-01,-0.78125316,-1.1612401,0.11160481,-0.9673785,0.9430012,0.6815544,-1.8417304,-0.099874556,-0.40329474,-0.9141952,0.7685772,0.9847109,0.29303163,1.2606435,0.57041353,-0.60504574,-0.6147759,-1.4064673,0.6675315,1.1398264,0.62234557,0.48490584,-0.41677964,0.5714141,-0.2149162,-0.6357499,-0.34992203,-0.6817342,0.50878006,0.7439201,1.0811073,1.8534945,1
TCGA-A2-A0EV-01,-0.20889115,1.1632632,0.19411148,-0.037078876,0.88990444,0.10456541,0.75785553,-1.297115,-0.6345841,0.157628,2.0822475,0.83187187,1.4444368,-0.11060078,0.45591694,0.5318057,1.6223365,0.112963244,0.2046978,-0.5999103,1.8414065,-0.78006774,0.52899706,-1.0081693,0.5844694,1.0693094,-0.9116118,-1.0368034,0.48108873,-1.0244055,-0.62075526,-0.85040385,1
TCGA-A2-A0EW-01,-1.8864415,0.32745677,-0.034464445,-0.1626142,-0.3717301,1.2374073,0.08029852,-2.3721445,-0.38631085,-0.047876865,0.035126965,-1.4334753,0.63477343,2.1385975,0.7314547,1.4371225,-1.2616955,0.30719182,-0.08033818,0.59333533,-0.3198913,-0.27933633,0.16659766,-0.05020108,0.62661713,-2.8552198,1.7831957,0.19312876,-1.061881,0.44845977,-0.76206416,-0.69329095,0
TCGA-A2-A0EX-01,-0.5908473,0.8184967,0.18670669,0.38298002,-1.1473963,-1.1278368,-0.39091074,3.549922,-0.05408823,-1.5990417,-0.3063219,-0.8098162,1.8204457,0.69372576,0.23646843,-0.012283054,-0.743686,-1.7861615,0.9006445,0.7858771,1.4463266,-0.114712425,0.90236586,-0.84654564,-1.6166352,-0.32721585,1.5519034,-0.8574846,-1.3369339,0.36120838,2.5908146,-0.2777954,1
TCGA-A2-A0EY-01,-0.7412634,0.6064114,0.27068815,-1.9481337,1.5761708,-0.4036373,-1.3966843,0.7614717,0.25663814,0.79880655,-0.6838455,-0.9247024,-0.47155675,0.3336317,0.020727763,0.5778086,1.0952767,-0.03471565,-1.7160252,-0.5816412,-1.9449499,0.6390492,1.1438518,1.2507982,0.5262883,-0.376894,-0.5045127,1.8603066,0.52785265,-2.0049994,-1.9514227,-1.1450915,0
TCGA-A2-A0ST-01,1.123403,0.22084816,0.033857472,0.96945405,0.44187707,-0.26286405,1.1628919,-0.6690104,1.1140996,-0.32424653,-0.15185338,-0.018490873,0.04301893,-0.7636127,-0.61219585,-0.11064748,-0.9570057,0.6871345,0.36882156,-0.47438565,0.5838418,-0.29660043,0.70582014,0.6700158,-0.41321388,-0.57762504,1.0812056,-0.6499081,0.47929594,-1.0930642,-1.8068888,1.1359197,0
TCGA-A2-A0SU-01,-0.7920842,-0.9175294,-0.37729266,-0.9029681,1.7706927,0.79766625,-0.28643155,1.3255266,3.2977476,-0.92735916,-0.03278798,0.17546394,-0.553792,0.47050992,2.7422507,-1.7259005,1.4167109,-0.23518649,0.97905326,0.39891073,2.4173968,1.3036889,-0.015564578,0.25301126,0.08070986,-0.44967508,0.09906676,0.89829606,0.69906205,-0.2613752,-0.55318576,-0.95610934,1
TCGA-A2-A0SV-01,0.72587895,-1.1105422,0.12064671,-0.61700827,1.3231354,0.5818295,-0.12054275,0.45155367,-0.84708065,0.5719902,-0.64635456,-1.1367478,-1.3289322,1.3256102,1.2512673,-0.34667057,-1.0762007,-0.17366777,-0.95611775,-0.48505405,-1.4835917,-0.7186099,0.18601093,1.1479465,-0.20154206,-0.45963222,0.5511959,-1.9454467,0.54151714,-0.78696144,-0.8609776,-0.6124998,1
TCGA-A2-A0SW-01,1.6495411,1.3581909,-0.45221865,-0.7198958,-0.3559301,-0.11122485,1.4885069,-0.11953343,-0.8106536,1.974164,0.059371714,-0.7001711,-1.0610757,1.1583302,0.18432137,1.8524964,0.5867791,-0.81224746,-0.2712622,0.7957677,-0.58783865,-0.7552051,-0.6234867,0.5782112,-0.56488925,-0.16757315,0.07764122,-0.50487626,0.86416316,-0.40362644,-0.5731524,-0.5900359,1
TCGA-A2-A0SX-01,0.7517338,-0.8857748,0.109639294,-1.1794596,0.8441613,-0.20409931,0.21491039,1.2187554,0.24992786,0.19385827,-1.124589,1.4526578,-0.82026577,-1.1411589,-1.4465162,-0.3316861,0.14204155,2.0969574,-1.1511267,1.6177387,0.1404784,-0.60851824,0.671074,-0.29633218,-0.54037976,-1.5607975,1.505589,0.81477576,-0.290584,1.1451957,0.28092068,0.33219787,1
TCGA-A2-A0SY-01,-1.7439224,1.2883375,1.2789054,-1.64653,-0.76150817,1.6025069,-1.1614492,1.1324818,-0.40609095,-1.0822605,-0.6119167,-3.4796076,-1.4196402,-0.71870387,-0.17143452,0.9121552,0.30872267,-0.71457356,0.9551788,0.38428637,1.1532766,0.37033424,0.9388472,-1.4376488,1.776839,-0.7378359,0.210903,0.45911723,-0.6163954,-0.7850167,-1.0777131,0.18706405,1
TCGA-A2-A0T0-01,-1.2379237,1.017284,-0.02770687,-0.36641178,-0.807127,0.90388024,1.2847773,-0.13040408,0.6425325,0.6352597,-0.96623045,1.2732373,0.28277802,-0.7958889,-0.05552,0.51588714,0.19296774,0.9381759,0.14797138,0.5822947,0.61955696,-0.5456153,-1.247166,-0.85519356,0.09164284,-1.7425166,1.9348925,-0.49850306,-0.106532,0.08547145,1.4912115,0.28686276,1
TCGA-A2-A0T1-01,1.2032374,-0.20763017,0.71807,-1.1164826,1.2432561,-0.7297319,1.0231614,1.3398074,-1.9601023,-0.7100595,1.6542557,0.6250833,-0.40448576,-0.69028926,2.1394513,-1.237477,-0.05697947,-0.2881395,1.0066886,0.008594555,-0.07311621,0.06552897,1.8814045,-0.4492342,1.1024,-0.12006742,0.27519047,-1.0595529,0.93511,-1.224991,-0.53473854,0.6121212,1
TCGA-A2-A0T2-01,0.48555082,-0.048821546,0.2918758,-0.31629995,0.73922014,0.63706803,-0.3057211,-0.100090384,0.7811861,0.37632355,0.5729496,-0.1728544,0.678216,-1.6944073,0.18332523,-1.5499297,0.5978824,1.7595469,1.8492346,0.7788144,1.2186044,-0.5577199,0.24985933,-0.3749984,0.8978234,-0.14865069,-1.4050391,1.1002676,0.9517883,0.17924061,-2.1358337,-0.27057776,1
TCGA-A2-A0T3-01,-0.87560326,0.11220791,0.9273858,-0.70797455,0.41949686,1.4910909,0.33326048,0.05452546,-0.90876406,-0.1193201,0.5514213,0.52532756,-0.015067344,-0.3223166,-0.15831882,-1.4973724,0.26229984,0.19909008,0.20287436,2.0366092,1.3228335,0.20368892,0.5583874,-0.30989143,-1.1700913,0.31772614,-1.927963,1.6893706,0.7321834,1.7592978,0.001947996,-0.57050604,1
TCGA-A2-A0T4-01,1.74093,-0.38262856,0.3813221,-0.091544606,0.11916786,0.68539685,-0.067120045,-0.72379637,0.32353574,-0.27496305,0.23928238,-0.940912,1.7557644,-1.0754313,1.4704123,-0.2693266,1.7243181,0.61082995,0.53157955,0.868915,0.9059897,-0.7973339,-0.80790997,1.6204205,1.3576336,0.37965304,0.21585707,-1.3319333,-1.0616931,0.64562505,0.73383576,0.91449267,1
