submitter_id.samples,mrna_vae_1,mrna_vae_2,mrna_vae_3,mrna_vae_4,mrna_vae_5,mrna_vae_6,mrna_vae_7,mrna_vae_8,mrna_vae_9,mrna_vae_10,mrna_vae_11,mrna_vae_12,mrna_vae_13,mrna_vae_14,mrna_vae_15,mrna_vae_16,mrna_vae_17,mrna_vae_18,mrna_vae_19,mrna_vae_20,mrna_vae_21,mrna_vae_22,mrna_vae_23,mrna_vae_24,mrna_vae_25,mrna_vae_26,mrna_vae_27,mrna_vae_28,mrna_vae_29,mrna_vae_30,mrna_vae_31,mrna_vae_32,label_mrna
TCGA-A2-A0EV-01,-1.3360132,-0.06929311,0.6064288,-0.05778141,0.33202025,-0.122613855,0.54130816,0.9137388,1.2576883,0.38511986,0.025186155,-1.3638989,0.5102457,-0.78559345,-0.6830356,0.4489372,-0.21553078,-1.0079625,0.9293711,0.24544159,-0.42458746,-0.28649712,0.14935687,0.99842155,1.7315024,-1.6844022,-0.21466017,-0.060134113,0.23770225,-0.08856298,0.79622597,-0.64500463,1
TCGA-A2-A0EW-01,-0.39318025,1.7502259,-0.26431772,1.4204773,1.2105753,-0.8258509,1.2618896,-0.19326015,0.5212804,-0.5062717,0.19627526,-0.13072018,-1.0920392,-2.0438166,-0.2084729,-0.5861746,-0.5313859,-0.15969689,-0.5172526,-0.11397354,1.961843,-0.27179614,-0.1538817,0.3816583,-0.7708412,-2.3873065,-0.94456834,0.07515893,1.1079488,-0.3292623,-0.029337812,-0.99297225,0
TCGA-A2-A0EX-01,1.7028918,0.7860793,0.6230761,1.1464986,-1.0264218,0.62596774,-0.49739197,0.8929879,-1.1085083,-0.28715727,0.6929666,-2.0885055,1.0677805,-0.81422013,1.172407,0.28257778,0.775359,0.41419086,2.2510383,0.15643895,-0.17071678,-0.14979154,-1.4568756,-0.42237592,0.23493181,-0.6288737,1.2665247,-1.2985886,0.1449083,-1.0622187,-0.9589984,-0.52226365,1
TCGA-A2-A0EY-01,0.4808637,0.7272895,-0.86563396,-0.36859694,0.0065522995,2.17872,0.5898049,0.95772773,-0.37889823,-1.1028024,-0.7437852,-0.43146625,-0.21719041,0.08475706,-1.3582923,-1.1625712,0.98808426,1.325197,0.40720984,-0.47862983,0.48652527,-0.41610855,2.2379165,-0.49124047,0.21765605,-0.2172641,0.57881093,-0.24013741,1.232117,-0.7961896,0.5191182,-1.4102567,0
TCGA-A2-A0ST-01,-0.9650355,1.4707937,-1.1164255,1.0713811,-0.9914865,0.8375225,-0.1437569,-0.49948514,-0.5327651,0.32849374,1.0504878,0.12427738,-0.4517777,-2.0812728,-0.42459133,-0.38951716,0.33455947,0.027113054,-1.7058761,-1.6239667,1.4439801,0.035605885,0.1740531,0.19207636,-2.4685442,-0.16862525,0.5320201,0.51489437,1.1900803,0.06328401,0.8382707,-0.21180657,0
TCGA-A2-A0SU-01,-1.8058753,0.46655306,0.41692966,0.14471333,0.17692815,-0.42218712,-1.3672365,0.48527375,-0.65744334,-0.18179332,-0.24744502,-1.8606849,2.2781436,-0.5629307,-0.1731412,-0.38900352,-0.91752493,-0.37943348,-1.274139,0.42528325,-0.5936733,2.0313118,1.2040875,1.5979483,-0.03135629,2.909533,0.12592801,0.16218367,0.8665767,-0.99413013,1.1389415,-1.4971194,1
TCGA-A2-A0SV-01,0.14831732,0.87584007,-1.3380045,0.33366528,0.6409308,-0.5739609,1.0466477,2.1859875,-0.58525217,-0.97242063,-1.0998068,0.96108454,-0.3128003,-1.511502,0.6903083,0.8453987,-0.009855582,-0.7544141,0.5128892,0.39633524,0.28676248,-0.1758554,0.89095116,-0.70828426,-0.25221625,0.8502872,-1.3348452,0.19668476,1.1937357,-0.2895491,0.46171534,-0.97500205,1
TCGA-A2-A0SW-01,-2.1716576,-0.22929761,0.78680897,-2.0915208,-0.47121865,-1.5679386,0.13895288,-1.0776252,1.6807736,0.47721455,-1.3210618,-0.8008637,-2.820024,-1.9734781,-0.46434015,-1.2879514,0.66003215,0.64720786,0.35145345,-1.601854,0.19466767,-0.7463254,-0.09448431,-1.0023057,-0.014615092,-0.4042479,-1.2240304,-0.38515326,-1.759999,0.003147794,-0.75246733,-0.49456757,1
TCGA-A2-A0SX-01,-1.1123863,0.074501455,-0.52902967,0.10507347,-0.72953445,-1.3343537,0.33495787,1.3030287,-0.29198122,-1.7150222,1.5535464,-2.1333144,-0.89862514,-1.7451117,0.29626372,0.5963224,-0.9809034,-0.4860288,0.67751443,0.7967219,1.7652787,-0.89996666,0.18045448,-0.039230935,-1.1215134,-0.18254456,-1.2711711,1.854232,-1.1769258,1.5576075,-0.7777254,1.2344129,1
TCGA-A2-A0SY-01,-1.2510126,0.52707106,0.9387036,-0.6880662,-3.1247053,0.55773306,-0.11624556,0.31808054,1.398266,-0.61099786,-0.8245408,0.8996503,-1.0170369,-0.6685814,0.8669474,0.05766372,-0.4983049,-0.26448116,-0.39609113,0.5333145,-0.84579664,0.9475771,0.19531691,-0.11693406,-0.5001786,-0.7175728,0.3253468,-0.25160286,-0.45641646,-0.59985495,0.26701126,0.017518625,1
TCGA-A2-A0T0-01,1.5201763,-0.19014212,-1.1844805,1.5411328,-1.0676581,0.16660485,-2.3839455,-0.7279427,-0.84711456,-0.6069084,-0.6390209,-1.832651,1.9590727,1.0763022,0.061861888,-0.9620349,1.4238436,0.9427963,0.97031856,0.4130065,0.17398414,2.2853408,-0.5979608,0.9883401,-0.7269436,0.121932834,1.5778095,-0.569607,-0.6155668,0.3858517,0.44072485,-1.1106231,1
TCGA-A2-A0T1-01,-1.8206977,-0.9484573,1.0103585,-1.1240125,-0.75294936,-0.5135739,-0.46070576,0.21774468,0.5480311,0.4755167,-0.83067656,0.20406894,-1.8942056,-0.41019213,0.99721587,1.055942,-1.7063104,-0.66325825,-0.08451168,-1.4253892,-1.7129794,1.6928658,0.17475027,-0.25965926,0.062345292,0.17763561,-0.66120595,-0.3691694,-0.959697,-1.4184432,-1.0028355,-0.3787464,1
TCGA-A2-A0T2-01,1.1017792,1.5831105,0.5471379,-0.16363712,-0.6750419,-2.1370783,0.7188438,0.78758544,-0.90091676,1.6549932,-0.5433427,0.2124332,0.64139676,0.33525312,-0.22859706,-0.43324137,1.3542106,-1.1789697,0.8641003,-0.7169365,0.47476947,-1.0617228,-0.49163324,0.35706255,0.13240105,1.2066082,0.46605957,-0.21997896,-0.5004938,-0.5451414,1.4756848,2.4600055,1
TCGA-A2-A0T3-01,-0.0886301,0.19779883,-0.74298966,1.0854392,-0.7750013,-1.194631,1.4413394,-0.5409289,-0.060073294,-0.39667565,0.34438,0.49559864,-0.8133101,-0.37133956,-0.28894833,-0.1525571,1.606525,0.9821084,1.2185284,0.27860308,-0.11187966,-1.1944596,-0.49498898,0.954677,-1.1911662,-1.9638244,-0.5583915,-0.5648712,-0.2326633,0.87792706,-0.7607759,-2.143288,1
TCGA-A2-A0T4-01,0.70378524,0.997483,0.08768272,1.162759,1.5328245,-0.75208616,1.3855301,0.13789675,0.32641426,1.0841153,-0.32358894,2.4318318,-0.46787223,0.9248011,-0.2848777,0.33693525,-0.50695324,-0.07355385,2.321065,-0.39356756,0.9481537,1.7963939,0.4131526,1.0593022,1.1374503,1.0296326,0.16517758,2.4067082,-0.29098773,1.1441795,-0.014178345,0.13199621,1
TCGA-A2-A0T5-01,0.23365696,0.026512336,-0.00976009,-0.2801762,-2.2893438,-2.0466752,-0.991216,0.8304406,-0.5032462,0.1758033,-1.4457312,0.79674816,0.3152759,-0.025733134,-1.3065258,-0.66319895,-0.93707883,-1.2088999,0.5567968,0.8275402,0.95360035,0.035937265,1.0197428,0.8876495,1.143408,1.2737229,-0.93929684,-1.7063653,-0.7536376,1.5991402,-1.545509,1.1275989,1
TCGA-A2-A0T6-01,0.81862426,-1.0831671,-0.34779093,1.1495717,-0.19536142,0.079648696,-0.22570689,1.9386137,1.5951788,0.18420023,-1.2978139,0.0063199475,2.0024843,-1.7127509,1.2019914,-0.21903083,-0.8420587,-1.3509063,0.10987133,0.7477711,-0.74656343,-0.162018,-1.2564411,-0.9506264,-0.30749255,-0.7772308,0.14877653,-0.6126465,0.8233188,1.3384192,-0.48984122,0.054726392,1
TCGA-A2-A0T7-01,-0.43907437,-2.0164025,-0.15221867,-0.016757809,0.39428875,-2.3278162,-1.043301,1.2117792,-0.77324116,-0.084488146,1.2805012,2.5675204,0.044728503,-2.0704236,-1.0938714,-0.124935865,-1.3209964,-0.61223096,-0.9788064,-0.9393838,1.4307895,3.799927,-1.0021734,-1.1581148,-0.40067178,0.796339,0.19315246,0.5384622,-0.5477455,2.0503721,0.42465946,-1.0586599,1
TCGA-A2-A0YC-01,0.803704,0.024578284,-0.021911364,0.37373123,0.11440166,-0.46008176,-0.08653121,1.059678,0.82495505,1.5674387,-0.9680968,-0.650779,0.24900328,-0.8533217,0.30458108,-0.5903245,-0.8596136,0.46934605,1.3920382,-0.44790697,0.56691164,-0.5099819,0.9992815,-0.17436238,-1.0753733,2.3651059,0.59925926,-0.07957103,0.40004492,0.5006351,-0.24010858,0.72390276,1
TCGA-A2-A0YD-01,-0.47101432,-2.0516236,-1.2361616,-0.4302733,-0.15641473,-0.2324251,0.27221856,0.06078838,-0.2242866,-0.33076867,-0.42708522,0.25951302,0.5257581,0.5803872,0.10343596,-0.665674,1.1820301,0.020569343,-0.39413184,1.8122605,0.33129412,0.34002614,-0.0919866,0.6688829,-0.32062158,0.017100666,0.7504561,-0.4027032,0.31311387,0.21249557,0.09019528,-0.79555607,1
TCGA-A2-A0YE-01,0.024629038,0.6281166,0.016653443,-1.1082122,1.158398,0.4756349,0.5528336,-0.4412003,-1.6810571,-1.4872006,-2.4622257,0.7627445,2.2255783,0.048227508,-0.8061112,-1.73082,-1.6875963,0.8226854,0.18479446,-1.1210041,1.6685011,-0.32412308,-0.93998945,1.4978501,1.8045577,0.7527255,-0.14908779,-1.3578197,-0.082059026,-1.3443485,0.7521236,-0.57103384,1
TCGA-A2-A0YF-01,-0.3084178,-0.4366696,2.1558313,-1.1511939,0.22204971,1.2614424,0.2767334,0.5307151,2.7567484,-0.942828,0.3482129,0.24616157,1.1803305,1.4737145,-1.1437482,-1.6375266,-0.70758176,-0.13119121,-0.87595165,1.4168462,1.5068944,-0.139221,1.1531048,-0.16119269,-0.9781983,-0.570605,-1.1091304,1.2331662,-1.78519,-1.6384605,0.50207096,-0.2650677,1
TCGA-A2-A0YG-01,-0.60535,0.5661006,-0.650154,-0.36224794,1.0342957,-1.1823323,0.56547254,-0.20323376,1.1387744,-0.7331999,0.9337934,0.93219477,0.51864743,-0.85678214,-0.3770495,-0.8877869,-0.4013653,-0.14405194,-0.5660804,0.15103987,-0.30853176,-0.22278026,0.41684654,0.88292855,-1.0480311,-0.95385975,0.073777065,-0.17259872,0.56482935,-0.2500812,0.3267631,-1.1349986,1
TCGA-A2-A0YH-01,0.96658444,-1.2497182,-1.4002383,0.0061618667,-1.5625468,-1.4223983,-0.72185856,0.6181654,0.661566,1.1738828,0.3305581,-1.6617187,0.43908805,-1.7249858,0.30892456,-0.5857926,0.8570751,0.4016295,0.7516611,0.030868182,1.3354563,0.11143114,0.16736035,-0.31474465,-0.050046418,-0.775549,-0.76020783,-0.06148067,-1.9103158,0.934688,2.1575406,0.18135789,1
TCGA-A2-A0YI-01,0.20073192,-1.0596812,-0.03425692,0.6436652,0.27333125,-2.0583448,1.5666617,0.3303137,0.65878403,0.8502046,-2.127524,0.40437573,-0.5165764,0.8305549,0.19784053,0.19269654,0.09329564,0.114985906,0.1016894,1.3057541,1.1022433,0.33017558,-0.18138126,0.8033932,-1.4550232,0.77214646,0.074635744,0.28370887,0.65176225,1.4143394,-0.81984264,1.7366893,1
TCGA-A2-A0YJ-01,0.007600086,-0.12264338,1.0583485,-1.8837168,-0.7726287,-1.5835806,-0.06954547,0.06432663,-0.8567236,0.60247594,-0.7251258,-0.123407,-0.86606705,1.6299597,2.116956,-0.07961113,1.9266274,0.943806,-0.039586697,-0.027194122,-0.91690016,0.058857206,0.19570492,0.24217877,0.80040467,1.0095217,-0.03963893,-1.0494416,0.9472206,1.1850364,0.10802766,-1.7002842,1
TCGA-A2-A0YK-01,0.13112661,-2.6931455,2.0724702,-0.08515939,-1.2878654,-0.18812315,-0.56414646,-0.20492233,0.42435238,0.19533384,1.1952045,-0.016449388,0.83022356,-0.4743116,1.577758,0.21536693,-1.1303238,-1.266212,-0.96756655,1.4884293,0.3375775,0.5746093,-1.1428939,-1.2905734,-0.58304197,-0.08719039,0.633558,1.3249029,-0.06904216,-0.2533753,-1.561769,-1.2135466,1
TCGA-A2-A0YL-01,1.0212003,0.51001436,-0.3915881,1.061933,0.4986719,-0.82456815,0.51859736,-0.8212189,0.49649993,-1.3632356,0.56168586,-1.018962,-0.44453824,1.005268,0.22393522,0.16599281,-0.14398299,-1.1067735,-1.9711127,0.7956717,-0.9710047,1.2403051,0.58216876,1.0031662,-0.4133222,-2.7555764,-0.25454146,-1.8946707,-0.5210578,0.15330131,-0.20889498,-1.0863403,1
TCGA-A2-A0YM-01,-0.26751003,1.2388551,-0.30097955,0.02030239,-1.918084,-0.32261926,0.08901577,-0.8511235,0.03961674,-1.5957949,-0.21405748,-0.076095425,-1.9054444,-0.4533767,1.8344119,-0.41705504,1.6801784,-0.9199175,1.3871748,0.6275878,-1.1888461,0.35708168,0.51734203,1.1801611,0.5686261,-1.3144338,0.25373006,-0.9883606,-0.34725347,0.5011406,1.8494737,-0.58744985,1
TCGA-A2-A0YT-01,1.7309399,-0.31293574,-1.3389871,0.07804232,0.6030107,-2.1842747,-0.3229721,-0.92138183,-1.1161399,1.6821947,1.0786778,0.57721627,-1.7512978,1.1202937,-0.6815407,0.6300169,-2.4818757,2.1469154,0.015477584,0.73696905,-1.1215612,-2.01551,-0.047786996,2.0175345,1.8020976,-0.6128518,-0.070612326,-1.3631344,-0.41190127,0.3613473,1.2267097,-1.8067718,1
TCGA-A2-A1FV-01,-0.03514994,0.61832917,-1.4635657,-1.2431655,1.2057953,-1.526513,0.022039313,-1.0454929,0.83605856,1.2380997,-0.769234,0.34690744,2.1578436,-0.03855909,-0.41009754,0.90143263,-1.1870911,-0.28180638,-0.46602532,-1.4633535,-0.93964726,-0.15963227,0.054774057,-0.7892834,0.02407878,-1.114898,-0.15261656,-1.4920803,-1.3280855,1.5338621,-0.95059365,-2.2427707,1
TCGA-A2-A1FW-01,-0.22151725,0.91447634,-0.6934219,0.058659416,0.6344033,0.9443536,-0.2764817,-0.2498559,0.5205362,-0.14537525,0.014742708,0.16830719,0.9654285,-0.8042072,0.65094477,-0.702163,0.4528297,1.453457,0.4081645,-1.3735281,0.46436718,0.82186073,0.9577422,0.11440155,0.23838738,-0.045487434,-0.76353425,0.23688953,-2.277336,1.549869,-0.5702829,1.3201023,1
TCGA-A2-A1FX-01,0.33843315,-0.33036482,-0.079361394,0.24212132,1.0123496,0.24151927,0.8457741,-0.6667895,-1.1481676,1.090762,-0.8236982,0.87844026,1.6479177,-0.91290057,0.3734834,-0.5559038,-0.63593787,1.0157466,-0.058314167,-0.5279555,0.2546636,-0.37563986,-1.6385834,-1.0864202,-0.20386238,0.80797905,2.0020394,-0.29983652,-1.2071222,0.022403903,-0.55537164,0.46902698,0
TCGA-A2-A1FZ-01,-0.048144713,-0.2441588,0.34176135,1.0378971,0.4347024,0.18940528,1.7164279,0.4545445,0.16116928,-0.53538513,-0.051157594,0.6220716,-0.17720602,-1.7787025,0.0011167171,-0.8788975,-1.2257787,-0.37793842,0.5127669,-1.0257032,1.5350642,-0.8549037,-0.2948935,-0.31421658,-0.41525963,0.80052155,-0.6104922,-0.58848244,-0.67968535,0.7108309,-1.3786674,-0.11073046,1
TCGA-A2-A1G0-01,-2.2263267,0.6391924,-0.01978239,0.64153,-0.17307237,0.48865712,-0.9427059,-0.45038205,-0.14073281,1.3117266,-0.123887345,-2.5728776,0.62170863,-0.09333978,1.8727127,0.81239396,-2.846247,0.44204727,-1.0020864,0.13897152,0.11498738,1.5658549,-0.3911755,1.9436576,-0.9124663,-0.1852787,-1.5031887,-0.088329166,-1.0170245,0.8416064,0.5217722,-1.1315207,1
TCGA-A2-A1G1-01,0.81100655,-0.55884594,-0.8853845,-0.15378788,0.8171977,0.34051484,1.0115154,-1.2610636,0.1828934,-0.8659278,0.63153327,-0.004421176,0.33008245,1.0965118,0.0035991631,-1.1387413,1.2152518,-1.8073385,-1.3372719,-1.5001067,-0.41231328,-0.06570295,-0.23729283,0.5779651,0.716699,0.1656856,0.16456488,-0.9183143,0.06849912,0.1454187,1.0187107,1.70669,1
TCGA-A2-A1G4-01,1.1281244,2.0049818,0.4550093,0.6955653,-0.5907797,0.5627029,-1.41844,0.9324459,-0.32087824,-0.98113525,0.024308607,-0.056678,0.4323115,-1.2303811,-0.7256995,0.2067846,-1.7305588,-0.13418311,-2.1177366,-0.53679645,0.97724825,0.3616308,1.1404024,0.28148583,1.9374597,-0.37078145,-0.8946468,-0.9262393,-1.8763185,0.35965127,-0.5312796,-0.65341365,1
TCGA-A2-A1G6-01,0.6370994,0.78489494,0.24818249,-0.16691384,-0.02983836,-0.6383942,0.0022551578,0.8211684,2.3494852,1.984617,1.8804038,0.13794345,2.1347752,0.32706767,0.7679226,-1.2085547,2.154155,-0.15397234,-0.1423901,1.0344514,0.1950988,0.47886303,1.6445132,1.4373143,-0.98326653,-1.355346,0.7001891,1.4988842,1.3190093,1.278455,1.1425754,0.4211852,1
TCGA-A2-A259-01,-0.27455813,-0.48735452,0.04091634,-0.32217497,-0.3561577,-0.49998754,1.696318,-0.21220528,-0.5275108,0.1759514,-0.23502693,0.733057,1.5317075,-0.6121155,0.5060826,2.985821,-0.35752204,-0.5767134,0.5904593,2.3630435,0.33198884,0.19618814,2.4109528,-0.12176426,1.300944,-0.66877824,0.49589223,-0.42039597,0.3383694,0.05245509,-0.7192271,-0.61936235,1
TCGA-A2-A25A-01,-0.85694,2.3651748,-1.4181747,0.3207219,1.4256157,0.51809144,-0.270055,-0.8088624,1.229219,-0.16635476,-0.37955832,-0.73811746,0.12795074,-0.36507088,0.71059006,0.27604637,-1.240874,-0.252901,-0.24659711,-0.65043277,-0.98605806,0.27268612,-0.030168433,-1.3052747,-0.5458471,0.894201,-1.5951902,1.1932464,1.3390085,0.5996624,1.4472831,-1.7290967,0
TCGA-A2-A25B-01,-0.42140943,1.3005311,-0.75835645,-0.14199708,0.57314545,1.0151923,-1.7724552,0.81538814,0.11950325,1.5259851,0.36546007,0.7847811,2.2194266,-1.6100454,-0.79210615,-0.8404899,-0.7963775,0.05382736,0.99074167,-0.8346913,-0.7083415,0.027607225,0.098171264,-0.77754915,1.2723577,0.38480204,-0.38025582,0.34340143,-1.1384715,1.8556831,0.83737254,0.66329235,1
TCGA-A2-A25C-01,-0.5513902,-0.09067471,-0.6191362,0.12845317,-1.0984033,-0.25628844,-0.52612513,-0.45685834,-0.4696068,1.3134176,-0.9116224,0.33447245,-0.39015993,0.39677757,-0.83417356,-0.7780396,1.3562136,-1.0783521,-0.01420593,-2.5759287,-1.0517459,-0.8418353,1.0883232,1.2056249,1.6554444,0.6729618,-0.4949115,0.29987994,2.296117,-0.5345302,-0.3442606,0.66264534,1
TCGA-A2-A25D-01,1.3150134,-1.0002904,1.1708331,-0.8388573,-0.13668205,0.07428597,-1.1204418,0.77742106,0.37576473,-0.6875585,-1.0838841,-0.8987736,-2.552608,0.041299056,-0.86609876,1.1778992,-0.3459403,0.39236245,0.58191323,0.52188355,0.84998953,-1.9512497,0.3151331,1.0026844,-0.012854025,-1.439633,0.25792864,-1.7661198,-0.6372644,2.311421,-0.8134935,1.0182343,1
TCGA-A2-A25E-01,1.0832744,2.0945282,0.26634023,-0.70199275,-0.7832152,-0.48107347,-1.0149016,-0.99516666,-0.5024509,0.13376756,-0.22318947,0.77095264,-0.42875195,-0.74104285,1.2525488,-0.34287655,0.72070944,-0.7940163,-0.22921027,0.23821127,-0.08432429,2.085091,-1.1592776,-0.4934975,-1.2809396,-0.58167404,-0.5793302,0.4186062,0.580959,-1.7818329,0.009294383,-1.1931485,0
TCGA-A2-A25F-01,-0.97779155,0.34593627,-0.08643953,0.96069705,0.8840311,-0.5742759,0.9207716,0.18798283,-1.1041577,0.23599999,1.0547303,-1.7956171,1.4859134,-0.35641718,-0.7326505,1.6588764,0.43292382,-0.032182425,0.6894358,-0.9780918,-0.9635895,-0.72818583,-0.060722865,3.3403285,-1.3463769,0.13238055,-0.12571639,-1.547561,1.4604316,1.2347808,-0.39162925,0.7892814,1
TCGA-A2-A3KC-01,-0.87925124,0.5159365,-0.52247643,1.9097033,-0.83317655,1.7599863,0.9130015,1.0294765,-0.19237392,-0.13053885,1.7291636,1.1720283,0.1352404,-0.65893054,0.8799004,-0.3993019,1.8107319,1.0051281,-0.27744508,-0.86831397,-0.43598035,0.43153876,0.035447817,-0.18660216,-1.7307521,-0.28881922,0.121874094,-0.45750436,-0.92532367,0.37870452,-0.761308,0.96675694,1
TCGA-A2-A3KD-01,0.6006531,0.2880423,-2.1792057,-0.20675808,1.0367488,0.51668704,-1.5880356,0.84786415,0.88918906,-1.9939586,-0.7837828,0.874883,0.59021145,-0.1869029,0.5753051,0.18344003,-0.42375368,-0.11482676,-0.30862156,-2.065974,0.37556615,0.93391186,0.44305316,-1.1729597,-0.88603157,-0.2213619,-0.10501397,-0.39324614,-2.4462872,-0.6069904,-0.2891759,0.41050223,1
TCGA-A2-A3XS-01,-0.9268169,-0.08753265,0.09270384,0.521656,0.43177024,-0.67782575,-0.23575205,0.060876172,1.5793252,-0.1759056,-0.027234131,-0.46008447,1.8750181,-0.54031247,0.54861724,1.0277413,-0.46512082,-1.1466935,-0.74175715,-0.60047483,0.78823495,-0.6395145,2.3111355,1.7259371,0.61851716,-1.6888325,-1.0498105,-0.62575525,0.18811159,1.2745297,-1.6868101,-1.1922011,1
TCGA-A2-A3XT-01,1.2682666,-2.3248262,0.16081087,0.29713765,1.3696793,-0.28817508,-1.637745,-0.73123205,-0.15350585,1.1229035,0.35020941,2.3240764,-0.41715437,-0.31889457,0.18006961,-0.09827367,-1.6004407,-1.0895658,1.3467761,0.62799037,0.8444271,-1.1654354,0.90223783,0.35376942,2.0615113,0.13883032,1.6040255,-0.11647184,-0.4058903,1.5981966,1.3733424,1.6173916,0
TCGA-A2-A3XU-01,-0.24518718,1.4590638,-1.8202559,0.76037914,-0.0723053,0.7057576,0.44219762,-0.09490651,-0.78026706,-0.27179438,0.67188865,-0.11110621,-1.2027391,0.00726944,1.0060047,-0.046177782,0.9709217,-1.6595906,-0.013820897,0.6217551,-0.47331044,1.5880312,-0.44522884,-0.0061680656,-1.2410877,0.45183158,0.34916767,0.04860414,0.8443196,-2.0627391,-0.48351276,-0.9282706,1
TCGA-A2-A3XV-01,-0.00013870152,0.25720417,0.57935023,-0.15914877,-0.3580751,0.32052907,0.06631551,-0.082277946,-0.074322194,1.1726605,-1.9930217,-0.5652479,-1.434778,-0.3502524,-0.94787216,1.2191793,-0.23767982,-0.6668558,0.73115015,-2.3946626,-0.06985384,0.08491278,-0.11274487,-0.6698616,0.21510302,-0.20816615,0.104877695,-0.14337346,-1.3373672,-1.3092486,-0.002895048,0.58556837,1
TCGA-A2-A3XW-01,0.9607746,-0.08788812,-0.11799485,1.2498296,0.04721601,0.9663715,-0.4532048,0.13108943,-0.58710796,-0.37357298,-0.4883083,-0.2366564,-1.3284092,1.0472273,1.7101766,-1.0160005,1.2918354,-0.45218778,0.3358914,-2.1196795,-1.3327131,1.169286,-1.2929289,0.6170757,-1.859207,0.17212242,0.15104854,0.32281038,-1.6394316,0.99410605,-1.3316947,-0.92749494,1
TCGA-A2-A3XX-01,-0.0012683515,0.96626717,0.68412775,-0.39459857,0.43581527,-1.1150453,0.6310608,0.28117234,-1.7943234,1.219047,0.025700193,0.16300921,1.6724899,-0.78792024,-0.57377446,0.18186177,-0.90527225,0.4911809,-0.3140691,-0.04912241,1.2563832,0.7563846,-1.37972,-1.6550007,1.2809693,-0.32797736,-0.5947817,1.4253156,-0.15083638,0.4775813,-1.9427056,-0.726866,1
TCGA-A2-A3XY-01,1.8878775,-0.6115017,-0.3145562,-1.8969467,0.039572086,1.2789748,-1.313479,0.16986607,1.794041,2.0573277,1.4964982,1.0789983,-1.1207268,-0.6623589,0.048273835,-0.097456485,0.58021814,1.3375318,-1.2314061,-1.1167704,-0.01581629,-0.4793316,2.3054314,-0.45285746,0.5142468,0.15720704,1.4186473,1.8483368,0.7705691,-1.7988406,1.4467747,0.4188968,1
TCGA-A2-A3XZ-01,0.58483934,0.16133529,-0.16454083,-1.5572037,-1.1575818,0.9728994,1.7532066,0.08273824,1.85833,0.29673523,0.26834133,-0.09051962,0.39392492,1.0358877,0.28870708,-0.50803053,0.38300213,-0.9786944,1.100674,-1.3395454,0.058164705,0.0052148644,-0.56407404,-0.6260427,-1.1776724,0.4737805,-0.34325525,-0.5542621,-0.4661662,-1.4728848,-0.35209903,2.2663143,1
TCGA-A2-A3Y0-01,1.3557413,-0.84640926,-1.3031384,0.41078436,-1.0357071,-0.38154128,-0.81388205,-1.5063978,-1.5662755,0.70552087,-0.8507669,-0.80818814,0.114708126,0.96440005,1.0562844,-0.33773193,2.104283,0.0976914,-1.7729081,-0.02827,0.02178516,-0.29733044,-1.2547044,1.0249546,-1.895873,-0.83620036,0.8819956,0.489938,-2.0728848,-0.09948914,-1.1499853,0.081864566,1
TCGA-A2-A4RW-01,-1.7107455,1.5144993,-0.14354873,1.3571879,1.2854275,0.11574844,-0.25371754,1.2622904,-1.2708858,-0.21927924,-1.6485153,-1.5464122,1.3881084,0.8848061,0.059431806,0.51817703,-0.7643924,1.0693638,-1.5605587,-1.124194,0.6600812,-0.9797053,-1.0604788,1.4150922,0.55356234,-1.2400405,-0.41175854,0.054666102,-2.2128584,0.6804053,-0.6690947,-0.35431919,1
TCGA-A2-A4RX-01,-0.007341969,0.3014808,0.028547907,0.6080159,-0.8444504,-0.98290855,-0.27273452,0.80845374,1.243417,-0.13476755,0.69833666,-2.0988598,-0.2658509,0.0727306,0.7442428,0.47994128,1.0272453,0.47876322,0.43000075,0.8589711,-0.068194464,-0.9998002,-0.8401697,-0.44559795,0.5584612,0.0923291,-0.74145967,2.8042943,0.30496317,-0.24653997,-1.2310084,0.79588324,1
TCGA-A2-A4RY-01,2.1319788,-0.66627944,1.5632689,-0.8789832,-1.5920897,-0.20275445,0.029861178,0.31822786,-1.6485926,0.13352463,-0.3514577,0.49885824,-1.0582325,1.0795481,-0.74521434,-1.0668956,-0.110662065,0.91423476,-1.2846615,-0.97286755,-1.3046708,-1.0837059,-1.2900171,0.633079,-0.84568083,-0.3237617,-1.9304184,0.33697486,-0.23629442,-0.45137236,-0.72746474,-1.0615046,1
TCGA-A2-A4S0-01,-0.6673885,-0.9193091,-0.9578151,-2.8566697,-1.8814433,-2.1415532,-1.9659765,-0.65817344,-0.73879117,-1.9091718,-1.1799186,-1.1955613,1.1618029,-0.00038581403,-0.39209846,0.72362936,-0.21632709,-0.40535086,-0.4524029,0.084366396,0.008707011,1.621274,1.0765761,0.74935323,1.3770862,0.5103074,0.6188457,-0.2629621,0.29272634,1.1807235,-0.09749917,-1.684252,1
TCGA-A2-A4S1-01,-0.318082,0.3704606,-1.0736023,-1.0130696,0.63364387,-0.47262153,-0.7915672,0.091156766,0.31709823,1.6141815,0.1537767,0.2644722,-2.0327988,1.9243134,-1.1778779,-0.00021095667,0.92873347,-1.4629508,0.618215,0.4563071,-2.2650075,-0.43641552,0.0931778,-1.0864962,0.55342305,-0.6635728,-1.3646014,0.596318,-1.2889258,-0.17672539,-0.72065157,1.0645852,1
