submitter_id.samples,cnv_vae_1,cnv_vae_2,cnv_vae_3,cnv_vae_4,cnv_vae_5,cnv_vae_6,cnv_vae_7,cnv_vae_8,cnv_vae_9,cnv_vae_10,cnv_vae_11,cnv_vae_12,cnv_vae_13,cnv_vae_14,cnv_vae_15,cnv_vae_16,cnv_vae_17,cnv_vae_18,cnv_vae_19,cnv_vae_20,cnv_vae_21,cnv_vae_22,cnv_vae_23,cnv_vae_24,cnv_vae_25,cnv_vae_26,cnv_vae_27,cnv_vae_28,cnv_vae_29,cnv_vae_30,cnv_vae_31,cnv_vae_32,label_cnv
TCGA-A2-A0ER-01,-0.8615173,-0.90598035,-1.9727149,0.61359537,-0.2994101,-1.5223027,0.25386915,1.9348136,1.0528886,-2.2181282,-2.47695,0.45069054,-1.3225423,-0.60495526,-1.3918959,0.28178713,-1.3405465,1.2939321,-2.2582216,-0.023544976,-0.39725754,-1.975948,0.21850741,-0.7509277,0.25627446,-0.053587854,-0.08572048,-0.9336589,1.5125984,0.37407345,0.9751082,-0.04907462,0
TCGA-A2-A0ES-01,1.6581104,0.46069822,-0.3097432,0.8108692,0.269853,1.4441397,-0.8754216,0.2694748,0.36294603,-0.63678765,-0.7431594,-0.58254683,1.3842559,-0.20995046,-0.48829108,0.21127415,-1.7774193,-0.38413957,0.2950799,-0.6367132,-0.5804542,-0.30838868,-1.2126116,-2.1843882,0.20104134,-1.1990639,-2.0461366,0.6171376,1.0599087,-0.35339075,-0.5634258,-0.13440315,0
TCGA-A2-A0ET-01,-1.6598359,1.1834171,-1.6133882,0.5901656,-0.72673297,-0.4512987,1.0742687,0.9155124,-1.189342,1.280745,0.448284,-0.4357443,-0.36947364,0.50270104,0.59822094,0.041232117,0.1334673,-0.2965329,-0.61291844,-0.6068729,0.47046515,-1.6230025,-0.34941944,-0.2367081,1.7850398,1.1702436,1.5894136,-0.5921052,-0.05438457,-1.2522118,0.78975207,1.5831956,1
TCGA-A2-A0EU-01,1.3999168,-1.1984482,-2.80685,-0.003155562,0.14422691,-0.33243594,-0.03176612,-0.2624327,-0.17654221,0.368134,0.4705181,1.3212131,-0.053316746,-0.98885494,0.0041535757,0.85448885,-0.066376284,-0.2129845,0.25827944,0.7112118,0.06512353,-1.1109371,-0.26309845,-0.18920855,-0.32555455,-1.8234318,0.83359545,-0.08226576,-1.2730746,-0.54158556,-0.8293466,0.5450781,1
TCGA-A2-A0EV-01,0.9522797,0.03779374,-0.11866936,0.3485651,-0.38084948,0.005038619,-1.8570638,-1.0320773,-0.19338241,-1.035714,-0.60961753,-0.17342535,1.7554792,0.18792348,0.36434615,1.7255678,1.240982,1.065425,0.6587202,-0.1814557,-0.40467846,0.16353828,2.1136053,-0.34889883,-0.75456965,-0.9828603,1.8171968,0.813396,0.1705288,0.119977996,0.05557586,1.6137689,1
TCGA-A2-A0EW-01,-0.37199077,0.27851662,0.19875981,-0.19958408,0.370277,-1.2055306,-0.26899868,-1.2845917,-1.2963814,-0.837667,0.55824006,0.21320328,0.5707027,0.22421803,-0.07003109,0.16432305,0.506361,-0.33740643,-0.49323985,-0.38684884,-0.96517766,1.0296516,1.4447051,-0.43236867,0.6426393,0.4135264,-0.9164206,0.9300474,-1.063129,-0.41267717,1.9701595,-0.5827144,0
TCGA-A2-A0EX-01,0.29661372,2.194725,-1.1750234,-0.82781863,-1.7878311,-1.7976984,-2.6081386,-2.3941886,0.030947026,0.9412253,0.515076,1.3553233,0.66835445,0.3977654,-0.07856358,-1.5862138,0.26371244,1.7647823,-0.19771922,1.6167076,0.186543,0.096085764,-0.022156127,0.999771,-1.6022873,-0.7519932,-1.2635981,0.6735562,0.5012472,-1.3995725,-0.039488368,-0.09561075,1
TCGA-A2-A0EY-01,-0.47018668,0.4780056,0.23747627,0.79079497,0.65971375,0.3749243,-1.1781949,0.4706003,-1.2634255,0.38973778,0.3773406,-0.058699474,0.10601935,-1.3699542,-0.4271243,0.22898,0.48490924,-2.0848317,-0.8658097,0.42427823,-1.7877432,-0.07353766,-0.70806664,0.40223002,-1.2151982,0.80715406,-0.10298821,-0.8030707,0.8318075,-0.17505056,-1.8543075,-1.1360718,0
TCGA-A2-A0ST-01,0.72385436,-0.6106721,0.39668623,0.41007224,-1.2205476,0.26084244,0.008615024,-1.7472526,-0.50465477,-0.7510939,0.57506114,1.8029227,-2.063189,0.16746023,0.63230634,-0.6639464,0.3242884,-0.6246648,0.7067199,-0.5595704,-0.30504578,-0.8567955,0.28676954,-0.16153991,0.42927858,0.04005474,-1.2191188,-0.4450106,1.0578111,-1.375125,0.3189719,-1.0373791,0
TCGA-A2-A0SU-01,-0.7523128,-0.43117383,0.33965933,-0.7097593,0.1859273,-0.27133623,-0.06259109,-0.082935214,-3.1103482,1.5059958,0.5181536,-0.7524812,1.2798871,0.001221545,-2.8339238,-0.43871152,-1.4028461,1.0168893,-1.320594,0.53227675,-0.124058664,0.22604737,-0.7131559,-1.1080538,0.21298851,-1.8708296,1.0414732,0.46856597,-0.07040157,0.66931826,0.57407904,0.374826,1
TCGA-A2-A0SV-01,0.7023087,0.7574939,0.6985174,1.958124,0.5417084,1.4404275,0.86829424,-1.5991843,0.7568541,-0.09587673,0.7322038,-0.62713456,0.66829497,0.15186918,-0.8280782,0.9893652,0.87433994,-2.56281,-0.2963603,0.5868656,-0.17114885,1.9541985,0.8651793,1.6702038,0.61481225,-0.12526636,-0.8028386,-0.022065625,-0.084295616,-1.2010285,-0.24274293,-1.6814169,1
TCGA-A2-A0SW-01,0.5020595,0.1369638,-0.35634533,-0.14609833,0.8782793,0.09766425,-0.7767592,-0.93474907,0.29220197,0.46875155,-0.34614417,-0.55024016,-1.3360877,-0.34091192,-0.5604073,1.849908,0.24225113,0.7636288,1.6345485,0.29796225,1.2763859,0.34316227,0.43998113,-0.12841123,1.143773,-0.8498133,1.0634818,0.36712256,-0.010589585,-0.40365392,0.011532585,0.81901956,1
TCGA-A2-A0SX-01,-0.90613097,-2.1832893,-0.55907685,-0.46709272,-0.05192438,1.0617449,-0.44407088,-1.2059565,-2.6772175,1.484904,-1.3296819,0.16649473,3.1683276,-1.783024,1.7467346,1.1970963,-1.5703855,-0.032491315,0.7483281,-2.7766125,-0.02725885,0.060884953,0.7524415,1.3117008,0.30746403,-0.3090288,-0.12246472,-0.7876318,0.9397209,-0.012635534,-1.2831033,-0.43696734,1
TCGA-A2-A0SY-01,-1.3968285,-0.5502682,1.1051452,-0.4850666,-1.510543,0.70427495,-1.0071806,-0.2860741,-0.7078029,0.55046344,-0.4107675,-0.5482602,-1.6677144,0.27846068,-1.2691257,0.641391,0.30782485,-0.9449398,0.93695086,0.88365054,1.4379166,-0.70398504,0.14214063,-1.108706,0.42300454,-0.20106016,0.86973107,-1.6259005,-0.27515167,-0.21075739,-0.6692724,1.9296705,1
TCGA-A2-A0T0-01,2.0026786,-0.29637527,-0.23257484,0.3715819,1.9505343,-0.4130256,-1.9099094,-0.011060787,-1.5987331,1.037344,-0.29887155,-0.9950009,-1.1262047,-0.43706894,-0.9636722,0.9454028,-0.011448855,0.28913128,-0.19877693,-0.70094025,0.5745752,0.4746825,-1.7265471,-0.2589574,1.60827,0.16158584,0.6625027,0.0947319,-0.083700426,0.6798139,-0.8812359,0.78513664,1
TCGA-A2-A0T1-01,0.18892436,-0.5795531,-0.35238686,-0.25388741,-0.01552318,-1.2608594,-0.467137,-0.27921337,0.5637143,0.48013672,-1.995952,1.189678,-0.113408975,0.86128783,-1.4906116,0.46937948,1.0675634,0.7294738,1.6123333,0.936097,-0.7400061,1.3473617,-0.684441,-1.5208716,-1.8941655,-1.0933464,0.63508564,-0.2699991,-0.6544061,-0.85607904,0.73457515,-0.4033872,1
TCGA-A2-A0T2-01,-0.31587216,-0.38376364,0.94048315,-1.227618,-0.3808266,-0.47226682,-0.6587399,-0.7357075,1.0179616,1.1482023,1.1399148,-0.035529725,2.3239825,-2.0723777,-0.34684956,-0.9624759,0.6125221,-0.3542389,-0.9468504,0.6649151,0.24558055,-0.2378045,-1.6560062,-0.79462385,0.8113258,3.004384,-0.5905969,-0.45929137,0.5215541,0.81715274,-1.069935,0.6039807,1
TCGA-A2-A0T3-01,-1.2154022,0.6598427,0.22236975,-1.8909893,1.9951935,-0.09526614,0.014236356,0.99471384,-0.77723503,0.1446077,0.09559138,1.6416928,-0.2137124,0.79874814,0.7146642,0.980772,-0.53622323,-0.3570375,-0.65705556,0.23925856,0.92250377,0.10912506,0.7132199,-1.2019252,-0.53155464,1.1026455,1.7243854,0.9303944,-1.4497085,-0.32917297,-1.1345465,0.4901925,1
TCGA-A2-A0T4-01,0.7582029,1.3864218,0.22707309,0.28433597,-1.372506,-0.21153474,0.050583143,-0.73242,0.43715805,-1.2787632,-0.1546592,1.2551273,-0.8667997,-0.15687415,0.53867966,1.5529989,0.670989,-1.3058218,-1.0309737,0.40834656,-0.19598918,-0.75564766,0.95299053,0.94086474,-1.0115035,0.16381517,-0.5846137,1.7113055,-0.53586537,-0.52049595,2.047036,-2.183197,1
TCGA-A2-A0T5-01,-0.14659378,-1.2244155,-0.5247957,2.321614,1.1196915,0.5540357,-0.9364171,0.38488358,0.59519017,0.334575,2.653435,-1.4328804,-1.4242878,0.057343848,1.0717181,-0.93616235,-0.84729993,-0.9624944,-0.34288353,0.29382208,1.6776335,-1.1126257,0.008110009,0.604687,1.3982466,-0.6104077,-0.55074954,-0.16264237,0.5076027,0.8308971,-0.33303854,2.0051734,1
TCGA-A2-A0T6-01,0.41197908,-0.5907855,-2.706336,0.23661998,0.11659449,0.056407955,-0.65644455,-0.4940259,-0.16684195,-0.16070035,0.22156627,0.7303791,-2.4080877,1.8477156,-1.5521337,1.8837756,-1.1494818,2.1135046,0.63109195,0.7914851,0.07506245,-0.069022655,0.5621644,-1.013792,-1.1430933,-0.89010036,-0.8855212,1.7011955,-0.7546824,-0.9042623,-1.2750182,-0.07811903,1
TCGA-A2-A0T7-01,0.15588328,-0.2703737,-0.66467994,-0.14001179,-0.6941246,0.68302715,-1.2836641,-0.95207256,0.30046296,-0.44808912,-1.3774588,-1.1937748,1.6551576,-1.9391305,1.0567327,0.96289986,-1.5427873,-1.5196931,1.8612323,-1.391861,-0.1438838,0.016975474,0.6886258,-0.70908594,-0.9759843,0.75647193,0.06410587,-0.7719244,-0.3261002,-1.5095116,-0.038673714,-0.4571347,1
TCGA-A2-A0YC-01,0.97808456,-1.3002298,-0.832629,0.4347396,0.12907745,0.22822453,0.5867334,0.5710983,2.519988,-1.6478395,0.5709746,0.28882748,-1.2236847,-0.008958757,-0.2360354,0.3093246,-0.30245313,-0.9560715,-0.8207708,-0.92779446,-0.7280299,0.92731667,-0.177068,0.16141643,-0.7545123,-0.71604794,1.3271828,-0.9752738,-1.0822798,-1.0348786,-1.2797583,-0.3649299,1
TCGA-A2-A0YD-01,-0.24052046,-0.5663365,-0.7241206,1.1399145,-0.5939706,-0.937083,0.6141707,1.1129283,0.76376987,-0.52456284,-0.17411816,-0.24311788,-0.31984198,-0.83357626,2.2078571,0.94433075,-0.039215248,0.115998045,1.0507782,-0.2327666,-0.4892597,1.4555868,1.046321,-0.57769567,-0.20767036,-0.79472005,-0.97222686,0.27866822,1.2539567,-0.02100867,-1.4886856,-2.8757243,1
TCGA-A2-A0YE-01,-0.542684,-1.4239504,0.04801808,0.4989332,0.73640394,0.2599482,1.0048072,0.36895096,1.4071726,1.4524878,0.45312318,-0.6349938,-1.7365615,-0.24416927,-0.010748208,0.3431747,0.95232344,0.60740656,-1.006782,0.91690385,-0.41264105,-1.0835016,0.52996844,-0.31349808,0.117684744,0.5481099,-0.7774473,0.76769,0.4175069,0.54519194,1.0912721,0.37244427,1
TCGA-A2-A0YF-01,-0.9533913,-0.88621294,0.854445,1.5129513,0.87472105,-1.1667114,-0.22312997,-0.9129293,-0.09803012,0.6114132,-0.45792216,0.9633233,0.22139207,-1.8676211,2.1931083,-0.07542006,0.015246566,0.8492265,1.519584,-0.33424696,-2.87391,0.27658167,-0.61981726,0.53567743,0.5814619,-0.96117693,-1.0794317,0.71043956,1.7251985,-0.19275847,-1.0308762,-1.5037022,1
TCGA-A2-A0YG-01,1.1202816,-0.8961686,-1.1928086,-0.22610229,0.56891346,-1.4439558,1.1111567,1.1775563,-0.7026256,-0.2293757,1.6159337,-0.18021774,0.12702082,-0.5659471,0.81662816,-0.3305923,0.35073614,0.39945078,0.42956817,-0.45608166,0.3118433,-0.52475655,0.393117,0.052692205,0.82867247,0.35815904,-0.91018724,-1.2239206,1.3607765,1.7587615,0.28846854,-0.15469202,1
TCGA-A2-A0YH-01,-0.4646424,1.3845985,0.6063248,-0.5458554,-0.029132439,-0.9956372,-0.96705127,0.5657977,-0.9773454,-1.0978582,-0.82110894,0.48885667,-0.07245393,1.4142736,0.7887949,0.30060634,-0.67105293,-0.5750662,-0.8392003,0.92161447,-0.3015507,0.9415175,0.20304365,-0.25123647,-0.7715586,2.4534657,-0.5741543,0.53529036,-0.1227182,-0.02221806,1.331069,-0.94634503,1
TCGA-A2-A0YI-01,-0.6979062,-0.5893997,-1.7008674,0.7957461,0.6940387,-0.59950876,-0.8130444,0.75552267,-1.0726477,1.2727948,0.19537173,-1.097983,0.7724031,1.0437508,0.113418534,2.031046,1.3163261,1.5313337,-0.9266538,-1.2597038,1.0955672,1.5614067,-0.5520849,-0.8598613,-0.9702177,1.6569525,-1.2231958,1.9286664,0.6970489,-2.694451,-0.62635595,-0.8711698,1
TCGA-A2-A0YJ-01,0.672549,-0.010440884,1.0355285,-0.21516958,0.14267603,0.062744915,0.8309467,0.8873067,-0.8105245,-0.3679635,1.5411689,-0.31936833,-0.7706971,-1.9613504,1.3925636,-2.0409923,-0.3694574,-0.31782857,-0.31706,0.90745723,-0.274077,0.584614,-0.11787139,1.8525445,0.58500475,2.7071507,-1.2889857,-0.6080659,0.62165105,-0.6462558,-0.02936671,0.7124993,1
TCGA-A2-A0YK-01,-0.635291,0.35282886,0.06996004,-1.6074944,-0.58423316,0.06788173,-0.6469993,0.18982305,-0.1792038,-0.7181574,-0.29291847,0.58241504,1.361324,-1.4812437,-0.60251963,1.2386681,-0.8458722,-0.45467675,1.7066824,1.1107469,-1.699242,0.8283866,-0.39198178,-0.40327424,-1.0464687,-0.6485761,-0.656515,-0.9282177,0.75294405,0.58367133,-0.06578411,-0.6980755,1
TCGA-A2-A0YL-01,-0.32641682,0.876338,1.215772,1.1353743,-0.22366059,0.59182745,1.5895691,0.70511615,0.12641512,-0.31141728,-0.31436518,-0.78438765,-0.719578,1.0593475,-1.6220146,0.3328294,-0.27970052,-0.67979753,0.07184443,-0.7334934,1.475941,-1.4012144,1.6534562,0.34295428,0.108766735,0.31940043,0.10194734,0.9928957,-0.19963455,0.8445173,0.18946141,1.0845889,1
TCGA-A2-A0YM-01,0.86878085,0.25558078,-0.47189143,-0.34485543,-0.64860266,1.9873384,-1.7425754,-0.56561106,-2.2487075,-0.06069637,-0.30107743,-0.41640607,0.78038085,0.69882494,1.6163365,1.0092311,-0.62063223,-1.5840656,0.8266543,-0.9039659,-0.889163,0.5148188,-0.5143281,0.37087643,-0.44711277,-1.7564511,0.5812092,0.58265936,-0.4773219,0.7885958,-0.44062504,0.94617105,1
TCGA-A2-A0YT-01,-0.56379175,-0.6125275,0.7738793,-0.36839357,-0.38471508,1.1540532,0.055523966,0.74160916,0.9006573,0.8832469,1.0130377,-0.73801404,1.2401162,-0.15985104,0.45772728,-0.04339931,0.2710564,0.5155776,0.55148494,0.116633035,-1.0442766,2.993058,0.13254648,-1.1280915,-0.76154214,-0.4469776,0.68810344,0.14491971,-1.4819598,0.10532246,1.2510625,0.88374573,1
TCGA-A2-A1FV-01,-0.9187199,0.35649678,1.814728,0.23629186,-0.60240567,-0.5300977,-0.24441347,0.09600107,0.20561233,-1.4273717,0.71525705,-1.6899639,-1.3708558,0.1599889,1.2311916,-0.606115,2.4576805,-0.1849423,1.1553674,-0.5843548,-0.55143696,0.5302675,-0.6239037,0.7279807,1.0847199,0.41832778,-0.4517222,-0.09620428,0.15750454,0.10701385,0.93411696,-1.1664053,1
TCGA-A2-A1FW-01,-1.0549766,-0.28670907,0.16914429,0.977204,-0.21897419,-0.1910686,0.16248989,-0.6677175,-1.7934858,0.43804157,0.40568277,-0.6255778,-1.7770312,0.4640189,0.43720812,-1.3582566,0.9362255,-0.57144195,-0.94656396,0.73279107,1.0041542,-0.06078002,1.1294982,-0.91014326,1.3315214,2.292283,1.4210974,-0.69666946,0.6377773,-1.1230937,-1.5135317,0.43376,1
TCGA-A2-A1FX-01,1.0000705,0.855124,0.75595933,-0.45672256,0.63221383,-0.4610496,-0.2550535,0.34475082,-2.3668098,-0.3163357,0.46622574,-0.7316464,-0.12316051,-0.9840475,-1.1948828,0.70532554,-0.34897527,1.0360721,1.8528749,-1.399661,-0.086770356,0.56661254,-0.5560495,0.07082031,-0.9362271,-0.6476207,1.8193842,1.2733759,1.4024256,1.8419951,1.8030629,-0.34859374,0
TCGA-A2-A1FZ-01,-0.38375923,0.3026075,0.054268315,1.3032398,-0.62458974,0.20323217,2.1916533,1.8751017,-0.10177383,0.61260563,-1.3043748,-0.6724836,1.0022861,0.6674881,-0.40267155,-1.0020999,0.31314805,0.41311407,-1.0751284,-0.97420675,-0.016354948,-0.3758501,0.7893935,2.1483936,1.3191398,-1.0956082,-1.0417926,-0.8609001,1.0017691,1.6214535,-0.7521548,-0.798198,1
TCGA-A2-A1G0-01,0.07458041,0.96271753,0.9587257,0.98971134,0.14615086,-0.21408921,-0.13675049,0.40074158,0.50726694,-1.0310433,0.4404971,0.45163938,-0.63816625,-1.6324781,-0.565452,-0.15828137,-0.39266038,-1.7625121,-0.68365026,-0.33465138,0.7810308,0.41257265,1.1315795,1.3028021,0.20319687,0.027021576,2.2557943,-0.81720316,0.9968302,-0.8519523,-1.4945533,-1.2956078,1
TCGA-A2-A1G1-01,1.4095476,0.20453002,0.07954271,-0.29842082,1.2833998,0.44359872,0.891627,0.068042465,0.2603741,1.2365937,1.0774417,2.1591296,-0.055500485,-0.3255477,0.27313232,1.3803852,1.0539788,0.27348325,0.93355227,0.66751724,-0.08409255,-1.3797473,-0.1886011,0.3107149,-0.8349693,0.71477073,-1.1080695,-0.8527161,0.1900276,0.7620881,-0.33078608,0.46468735,1
TCGA-A2-A1G4-01,1.0291766,0.65852666,-1.1307025,0.89459133,-1.1970156,0.6206746,-2.3374,-0.36423045,0.35914573,-0.23703341,-0.027719572,0.09337084,2.1715577,0.3266069,-1.726666,2.0066586,0.15249312,0.58237,0.93505895,0.22028852,-0.43998256,0.90356976,0.40404013,-0.9904094,0.42242223,0.26303908,-1.4308897,0.47317666,-0.80248064,0.4717703,0.88808286,0.36392486,1
TCGA-A2-A1G6-01,-0.54144937,-1.4579581,2.3216155,-0.1149988,-1.3354126,1.4477897,0.35079166,-1.1482561,0.11762078,0.518413,-1.0640671,1.5792339,0.48836038,-0.23646006,-0.29346988,0.07575822,0.2877578,0.7126796,0.30402833,-0.63250273,-1.1115731,-1.5577645,1.5439619,1.9098737,0.62881655,-1.4254254,-0.644226,-1.2241529,-0.4370463,0.82132083,-1.7141588,-0.83730555,1
TCGA-A2-A259-01,1.3959186,-0.981905,0.5435106,-0.5735367,1.1214991,-1.4249762,-0.008572813,-1.7863915,0.58272177,2.0057013,-0.098766506,0.76974475,1.2728088,0.14128636,0.5387054,-1.0632949,0.20395152,0.75325644,1.5260935,-0.8810276,-1.0287194,-1.3330303,0.24522558,0.71037024,2.2264986,2.7400882,0.59253705,1.1352764,0.86983883,-0.45303118,1.087288,0.88023764,1
TCGA-A2-A25A-01,-0.57370615,-0.23790246,-1.2817292,0.4489321,0.65557677,0.0017603934,-0.96621364,-1.7580049,-1.0879352,0.31098938,-0.45382696,-1.3366988,0.46413347,-1.0277016,-1.2509941,-0.5057379,-0.8495844,0.3467667,-1.0743487,1.0645086,0.64904016,1.8873878,0.80901396,-0.024312366,1.2483518,1.764831,-0.5557601,0.52652764,0.8625181,0.61649555,0.5767426,-0.95137686,0
TCGA-A2-A25B-01,0.7311162,-0.8236066,-0.035994794,0.67195857,-1.0319866,0.81600136,-0.12304056,-1.402282,0.4538487,0.68340766,0.58945125,1.0197095,-1.3632902,0.7550465,0.47331628,-0.2595507,-0.65986603,0.11616357,-0.43903798,0.90089,0.3805795,-0.029326513,0.5307801,-0.93113613,0.0003688559,0.92661136,0.8491705,1.2154766,0.27319726,-0.83680004,1.616548,2.3115501,1
TCGA-A2-A25C-01,-0.34902635,-1.6368722,-0.07397376,0.6795982,-1.7267828,1.4080466,1.1140003,0.5130475,-1.3696977,-2.536926,-0.56757575,0.8536799,-0.225009,-0.5644133,1.2339547,-1.0978605,-0.88727504,-2.0052712,-0.49337313,-1.730634,1.249426,0.24282597,-0.84012544,-0.42351258,1.0839667,-1.2046984,-1.0678813,-0.6918324,0.7785618,1.0782977,-0.67087024,0.10306421,1
TCGA-A2-A25D-01,-0.34611025,0.611516,0.19718783,0.3366221,-1.0787655,-1.216765,1.0174026,0.44355965,-0.3486846,-0.19767252,0.31443545,0.2730994,-0.8285816,0.94932044,-0.05362747,0.29204193,-0.13641192,-0.53931224,1.2422396,-0.2259182,0.25131348,0.80737436,0.81658757,-1.0893357,1.7248307,-0.22017503,0.6376141,0.5216472,-0.7954636,1.2919294,-0.9015978,1.7730024,1
TCGA-A2-A25E-01,0.19092992,-1.3165828,-0.7012961,1.2287186,0.519513,0.17295636,0.12509695,-0.7493173,0.73011994,0.85752845,0.59288156,-0.12597501,0.31838876,-0.799283,-0.15604559,0.83358973,-0.16687185,-2.6833396,-0.054192945,0.1909801,1.1796131,-1.294888,0.26461083,0.8879,0.05194983,-1.8809443,0.7605401,-1.0226816,0.24136294,1.1868497,-0.74293476,1.8260367,0
TCGA-A2-A25F-01,1.3968834,-2.21802,1.2349237,-0.57510704,-0.7545093,-1.0813551,0.8929094,0.993015,1.0547549,-0.62108797,0.41164792,-0.17642947,0.45672262,-0.78307635,-0.38786986,-0.552174,-1.2589724,-0.5851989,-0.2742459,-0.041847296,0.101267144,0.7678492,-0.56462497,-0.72792804,0.030671563,-0.892712,-0.6395512,-0.111864865,0.55819875,-0.52700007,-0.08383696,0.71404195,1
TCGA-A2-A3KC-01,-1.9047282,0.09277584,-1.0270666,-0.027730212,-0.9894057,-0.67047936,-2.0077987,2.604187,-1.0251995,0.7348509,1.6124688,-0.117990874,1.1454154,-0.25670284,1.1141956,0.026305312,-0.099782094,-0.9363036,0.1249377,0.34954828,0.03973544,-1.4148802,0.23135135,0.5455434,-0.9124667,-0.025100397,-1.2545093,0.10613902,0.24763438,0.56282866,0.25221828,-0.09520212,1
TCGA-A2-A3KD-01,1.0819098,-0.5469888,-1.0482942,-1.3406769,-2.0275536,0.25736913,0.71663576,0.9014962,0.62320644,0.28593558,0.65834194,0.60182726,-0.34273538,-2.7363594,1.9911708,0.029336028,-0.6654505,-1.5145398,0.045039218,-0.32272938,0.16321471,-0.77413243,0.41321594,-1.1500778,2.0322497,0.4739085,-1.3132322,-0.30914366,-1.7812322,1.1248604,-0.81662774,-0.2673608,1
TCGA-A2-A3XS-01,0.64939094,0.6243094,-0.58993244,-2.2538335,0.95541465,0.6835461,0.95866466,-0.110587,0.9595361,0.83211726,1.1381041,-0.5595633,-1.5683208,-0.018100008,-1.2854098,1.7125468,0.39616397,1.3526002,0.12783106,0.5779703,0.032827333,-0.28826785,0.19313124,0.024017617,1.6384795,-0.33033705,0.16060945,0.33256492,-0.21179713,0.929899,-0.15712449,-0.12825203,1
TCGA-A2-A3XT-01,-0.66937745,-1.704348,-0.9559361,2.2377272,0.23041299,0.59233356,-0.8474983,0.9019855,-1.3357456,-0.47137713,-1.338304,-1.10765,-0.7008971,-0.6668005,-0.6076316,-0.0947099,0.7919951,-0.8146039,0.37752333,1.1874671,-0.57739115,-0.50286067,0.73410773,0.91708285,0.62309605,1.370198,0.77221876,-1.0037065,-0.5286504,-1.4342216,-1.2594159,-0.010457263,0
TCGA-A2-A3XU-01,0.5129361,0.09231733,-1.2308987,-2.0460992,-1.0478269,-0.33250767,-1.4672992,-1.1452583,-0.52056843,0.9503467,2.312721,0.29091394,0.97386914,0.5925195,2.4380376,0.9019003,-0.5915263,-0.7266542,-0.6853313,1.5945561,0.072956994,-0.41187498,1.6879517,1.0981684,0.66428065,-1.6259478,0.7721026,0.13402224,1.0440668,0.2299826,0.054806933,-0.10483664,1
TCGA-A2-A3XV-01,0.4006339,0.39842254,0.790066,0.8979842,0.60392773,0.6522587,-0.28537762,0.32396126,-1.7644345,-0.59954375,1.5812391,0.22191212,-0.1926832,2.2245357,0.3899021,-1.6991113,1.651882,-0.022186311,1.0993232,-0.11507735,-1.3798449,-0.42894253,-1.0763646,1.1323706,1.8570532,-1.8134435,0.43583733,0.32584926,-0.6139684,-1.4748156,-0.52907777,-0.7369131,1
TCGA-A2-A3XW-01,-0.81661433,-1.5378941,0.00071745366,-0.15292951,-0.35445482,-1.9549097,2.4334912,0.023271117,0.09925218,-0.18487233,1.4862032,0.55489945,0.9103044,-0.23707809,-0.660593,1.852162,-0.7112529,-1.3076437,0.17105862,1.692297,-0.67421097,-1.4365759,0.17596744,-0.09152347,0.30982682,-0.50822985,-0.12294859,-0.2421802,-1.1195579,1.3637638,0.48354426,-0.43729553,1
TCGA-A2-A3XX-01,1.4267265,-0.12958772,-1.781487,0.089273445,0.68944037,-1.3769718,0.5343949,0.6440395,-0.23019461,1.1657608,-1.2061999,-0.81097835,0.08330484,1.3549744,1.1496874,0.11421847,-0.6068903,0.0007307101,-1.053141,-1.0267346,-1.5863928,-0.5737448,-0.29787037,0.009230774,0.9541239,1.778271,2.520331,0.8236469,-0.46493873,-0.6947148,0.0010628924,0.6608452,1
TCGA-A2-A3XY-01,-0.18154503,0.7493581,2.382965,0.37419438,1.360348,0.6592649,-1.5719326,0.60446715,-0.11170262,-1.9151837,1.1601337,0.7790116,0.46660155,-0.39486802,-1.0380546,0.33602148,-0.19326335,-1.3593568,0.8763501,0.10654399,0.26789016,0.3658869,0.4366766,1.5481633,-0.37099808,0.9750759,-1.0120519,-0.50363404,-0.706998,0.29311168,-2.1654072,-0.023699509,1
TCGA-A2-A3XZ-01,0.83993816,-1.2300467,0.109579176,-0.2115272,0.37211525,0.44015685,1.7125217,-0.9849414,1.2526715,0.2058832,0.15153933,-0.3540441,0.25196466,-0.87728447,0.7302255,0.054378137,2.7640033,0.46554127,-0.4147846,-0.879335,-2.2720757,0.8772461,0.5063324,2.903269,-0.14277121,1.1570363,2.5139284,-0.6127103,0.15650104,0.16470781,0.9993292,0.3912154,1
TCGA-A2-A3Y0-01,-2.0593605,-0.34173065,-0.7732879,0.1429849,2.053492,0.16837767,-1.6238427,1.449911,-0.23128217,0.5750404,-0.36566857,0.16961542,0.6848885,-0.58349675,-0.94177324,0.6259849,1.1763693,0.31836575,-0.97014415,-0.95852494,-0.026528079,-0.53022677,-0.017166939,0.824865,-1.297707,-0.35218698,-1.2573813,0.6612125,-0.12843196,0.29079616,2.0389428,-0.11547306,1
TCGA-A2-A4RW-01,-0.4147347,-0.05169343,-1.4467239,-0.23538522,1.2171569,0.20780404,-0.95061404,-0.83052534,-0.82362854,-1.0396706,-0.005873059,0.038880914,-1.6154835,-0.04691499,1.5093564,1.3914344,0.29382676,-1.0275208,0.40559635,-1.1981903,-0.7880849,-0.14521395,0.3625078,0.3858484,-0.22005032,0.9257306,-1.5394542,-0.9809557,-1.1182566,-1.2480313,-0.9553797,-0.7603563,1
