submitter_id.samples,dna_vae_1,dna_vae_2,dna_vae_3,dna_vae_4,dna_vae_5,dna_vae_6,dna_vae_7,dna_vae_8,dna_vae_9,dna_vae_10,dna_vae_11,dna_vae_12,dna_vae_13,dna_vae_14,dna_vae_15,dna_vae_16,dna_vae_17,dna_vae_18,dna_vae_19,dna_vae_20,dna_vae_21,dna_vae_22,dna_vae_23,dna_vae_24,dna_vae_25,dna_vae_26,dna_vae_27,dna_vae_28,dna_vae_29,dna_vae_30,dna_vae_31,dna_vae_32,label_dna
TCGA-LL-A6FQ-01,-0.37765035,-0.36709416,1.0948365,0.22278595,-1.0700308,-1.4610783,0.44566023,0.7749077,1.1814284,0.67041385,-0.05553331,-0.60125864,-0.11252235,1.1840239,-1.1478804,0.44910178,-0.3571437,-0.7540774,-1.1410658,-1.2340347,0.21944351,-0.0862785,0.11304236,-0.41253075,-1.7928907,0.52062845,-0.82775515,0.47855252,0.55477,0.14900383,-0.005280494,1.8606476,1
TCGA-LL-A6FR-01,-0.06098583,0.6785324,-0.6775419,-1.1798897,-0.3582223,0.5318616,0.3353027,1.1854545,-0.27625644,0.7837934,-1.6797304,2.1445184,-0.49310797,-0.22190908,-0.053824138,0.17505172,-0.761841,-1.9841409,0.37166175,-0.96530986,-0.40853035,-1.7289703,-1.3482561,1.9794253,-0.3298041,0.8151426,1.0657316,0.5863973,-1.2715187,-1.0150156,1.4298196,0.34820005,1
TCGA-LL-A73Y-01,-2.187279,-0.009957738,-0.022320095,0.041095316,-0.49368382,0.34567088,-1.1400375,0.5650173,-0.33519092,2.0992353,-1.3756695,0.15138447,0.8227575,-0.9532207,0.8207037,-1.7825958,0.11489699,-0.27315018,-1.7438408,-1.4040711,-0.10746202,0.2096389,-0.69726694,0.5011325,1.9771926,0.85146165,0.095701315,-0.02937257,-0.49554563,0.96685,0.3411324,-0.49666607,1
TCGA-LL-A73Z-01,0.18315928,-0.39297757,1.0861497,0.10436094,0.50833076,0.7200527,-0.23959269,-0.22263864,-0.92215323,0.40642697,1.7810446,1.3183988,-0.9855324,0.9455014,0.43038264,-0.028444663,0.23718849,-1.6732708,-0.1814299,0.09845349,-0.3703673,0.42699367,1.6345556,-0.2871358,1.3345783,1.9682881,-0.27714428,-0.71121246,0.24757116,-0.7714009,-2.2181695,0.9669028,1
TCGA-LL-A740-01,0.6590775,0.26748788,0.21513686,0.60632354,-0.18625948,-0.12653299,-0.41739088,0.2198835,1.3591464,0.33888358,0.8787524,0.27595842,1.4225343,2.2019086,-2.6075,0.21664712,-1.4333906,1.673805,-1.9068079,0.2837859,0.6816608,2.647372,0.16376936,-2.543661,-0.050171472,-1.4484034,-1.913288,-1.2839897,-2.17542,0.087041035,0.7536439,-0.45929912,1
TCGA-LL-A7SZ-01,-0.21000616,0.12331195,-0.37054858,1.4363055,0.6841956,-0.9512209,-0.35039806,1.5675224,0.5513203,-0.4024347,1.1947579,-0.53676134,-0.08603394,-0.34798717,2.2384229,-0.13900192,-1.3597965,1.0535092,-0.8286326,2.4281507,-0.972209,-0.71454483,1.8107927,-0.15181263,1.2020272,-0.45350268,-0.8508038,-0.13465586,-1.1246403,-0.8746516,1.051754,-0.15072094,1
TCGA-LL-A7T0-01,0.8714507,0.45158508,0.7443781,0.41085443,-0.6743845,0.57058483,-0.34316963,-1.7326119,0.20394579,-0.27602622,0.21379377,-1.0072103,1.1910796,1.7353636,0.14983247,-0.107913956,2.1063194,-0.78895336,-0.76526004,0.12610763,-0.59649736,0.19031964,-1.6693555,0.09779041,-0.9943218,0.8923817,-0.72014415,-0.8889265,-1.7067151,-0.55362695,-0.017086342,-1.2639053,1
TCGA-LL-A8F5-01,-0.6770707,0.15130027,0.7532841,0.13395298,-0.21390581,0.3992299,-2.4230433,-0.47736707,1.4077855,-0.8172673,0.2986145,-0.37557185,0.25270528,0.09590327,-0.059978534,0.69834584,-0.83379716,0.7013967,1.3677508,-1.2367377,-1.971725,-0.15948278,-0.40579653,-0.15478352,0.96951205,-0.40198535,-0.3489658,1.5253524,-0.515064,0.1118906,1.4481418,2.430136,1
TCGA-LL-A9Q3-01,-1.3297359,-0.8526098,-0.44127497,0.8582773,1.4216899,1.1180857,-0.5784223,-0.6927626,1.3424845,0.3806583,-0.9982372,-0.9432822,0.537003,0.18734379,0.8423275,0.5936195,0.6460171,0.08723367,-0.56090254,-2.5714216,-1.2517422,0.7257476,-0.81272453,-1.141219,-0.41617754,-0.07539056,1.7478385,-0.3662139,1.3956213,0.78472716,0.5116474,-1.3926604,1
TCGA-LQ-A4E4-01,-1.859425,-1.7011693,0.80712503,0.55604875,-0.05492726,1.7855599,-0.9663381,-0.11751132,0.8452998,1.2171159,-1.7114491,-0.38494155,-0.97368956,0.12546133,1.7509196,0.72380495,0.6590665,1.1163524,-0.44273648,0.8245945,-0.39414158,-0.7439216,1.4510528,1.1946509,0.9299615,-2.4978364,0.8706198,0.3132046,0.59663624,0.5324115,1.2786837,0.65099007,1
TCGA-MS-A51U-01,0.4156447,-1.9521933,-0.06387906,-0.69340736,-0.6331137,-0.6498149,-2.9715025,-0.048022334,0.9286218,-0.6481019,-0.124866985,0.8250162,1.2483244,-1.1321477,0.84726775,1.4019492,0.18434778,-2.7145202,-1.5136801,0.6908388,0.23919597,-0.08897558,-1.7706318,2.0723293,-1.2663654,-0.8966618,-1.299864,-0.21089631,-1.0775943,-0.49104768,-0.9822653,0.70318866,1
TCGA-OK-A5Q2-01,-0.19955891,-0.554773,0.056769837,-1.955645,0.2144548,0.4315061,2.0240846,-0.44937804,0.017247712,1.1682572,0.41061673,1.3538399,-0.32018802,0.46270242,-1.1279764,-0.5524014,0.8368816,-0.427322,0.90479237,1.9172933,1.1731992,1.2247285,0.4946319,-0.06842594,0.41750017,0.82978874,-0.6041623,-1.7388778,-0.13222988,-0.37937513,-0.9030351,-0.45035362,1
TCGA-OL-A5D6-01,0.022180252,2.622374,-0.5798396,-1.3863988,-0.6798228,-0.606428,0.73144853,0.5458799,-0.14840692,-1.3773258,-1.3624502,-0.04425879,0.6659506,1.0127594,0.6764419,1.6920472,1.5439728,-1.1389089,-0.74829644,-0.09778536,-0.5891677,-0.102045685,-2.2353222,-1.8863164,0.61077076,0.00270377,0.18043967,0.19420111,-0.68950367,1.0627538,0.05638382,0.28610143,1
TCGA-OL-A5D7-01,0.602151,-0.3706695,-0.07497708,0.4789263,0.053733397,-0.42677033,-0.25847757,0.08413568,-0.68175024,0.5732989,0.0035114612,0.6995595,-0.1606831,0.9626809,0.40814218,-0.80448574,0.90854675,1.793236,1.5691725,0.046613228,-0.3842073,1.9989946,-0.7811164,0.18442169,0.7325647,0.3438705,0.067344844,2.2309666,0.69951814,-0.21180074,0.47684515,-0.03630329,1
TCGA-OL-A5D8-01,-0.17408372,-0.0045496724,-1.1249222,0.551925,0.5021461,-1.0890517,1.3305337,-0.1332176,1.5830034,0.48523533,-1.049832,0.052036695,-2.5691783,-0.15092555,-1.8525412,-0.51262486,-0.8114472,-0.69246984,-1.5726792,-1.7042518,-0.4530237,0.121528074,0.4694221,-0.39747614,0.51455206,-0.5931409,0.38664174,-0.30738798,0.7229137,0.1626466,0.12423057,-0.5991187,1
TCGA-OL-A5DA-01,1.4350821,-0.12051606,-0.08195627,-0.28325588,1.1383202,0.16254076,-0.14479582,0.335446,0.85697883,-0.50815374,-1.2165881,-0.9904523,1.808938,-0.8201881,-0.12185306,1.3765916,-0.81659836,2.128517,0.9331085,-1.548482,0.24576008,1.476859,0.62800974,-0.17924522,0.1867605,0.25783128,-0.7382712,0.69562453,-0.7982603,1.6700177,-0.9990483,1.2577453,1
TCGA-OL-A5RU-01,-0.445958,-1.408227,-0.9002526,-0.5949681,0.34287554,-0.2499587,0.3357775,-0.15481292,1.548796,1.1879753,0.6342535,3.1802459,-0.7803934,1.3311056,1.1335379,0.4131696,0.39507625,1.0347419,-0.33853078,0.5562266,0.90023404,0.587461,1.1901244,0.6389656,0.80535096,-0.7972023,0.44394135,1.204007,0.3737186,-1.0135324,-1.1157556,1.5957046,1
TCGA-OL-A5RV-01,0.3156799,1.318987,-1.8729676,0.8598258,-0.03907536,-1.3817935,1.2438002,0.97123146,1.3614044,-0.12563503,0.063318774,-0.91349244,0.76174843,-1.02523,2.2597337,-0.038874615,-0.72583336,-0.93954754,0.27808416,0.2114224,-0.57075495,0.49607173,1.1667335,2.2841148,-0.16653217,0.032022145,0.50865674,-0.54891086,0.4393812,0.16262099,0.942235,1.183337,1
TCGA-OL-A5RW-01,-1.0157549,1.1208328,0.3266591,-0.44166517,0.18544063,-1.095865,-0.84419024,-0.48422548,0.19594625,-0.4488701,-0.60235757,-0.061565742,-1.6798383,-1.2312287,0.11118479,-0.2659454,1.342289,0.01873713,0.5686624,0.9324758,0.7636474,2.29023,0.83055234,-0.8643543,1.6061126,-0.13264675,0.2686321,0.43421286,-0.71334434,-0.48573643,0.43253475,-1.5042272,1
TCGA-OL-A5RX-01,-0.597847,1.2446764,0.12396504,-0.7858694,1.1316441,-1.3866261,-0.1803445,0.091731206,-1.5909791,0.6178498,-0.9726762,0.56996936,0.73928565,-1.7336174,0.8034458,0.5131252,0.92824256,-0.13009818,-0.0013727968,-0.5534553,-0.670171,1.0291474,-1.8284916,0.9277295,-0.13015811,0.33472657,1.8240851,-0.64962286,-1.1055216,-1.0254023,-2.1493194,-1.1887318,1
TCGA-OL-A5RY-01,-0.35986772,0.18754502,1.0473065,0.66727334,-1.0977633,-0.51748884,-1.3792124,0.6024597,-1.3745266,0.15387133,1.2896192,0.6978806,0.6838555,-0.024857119,0.2804224,-1.1433359,1.8479297,0.29457787,0.5329765,0.63546705,-1.0726522,1.5834597,-0.12107771,0.6165808,-0.4163823,0.40207192,-0.47455794,-1.1331714,-0.7862218,-0.24971217,-0.07551533,-0.353311,1
TCGA-OL-A5RZ-01,0.48685646,-2.3084433,1.1378623,1.7761325,0.7234383,-0.19520214,0.25531998,0.5580951,-0.8481725,0.51427895,0.8465787,-0.9671884,-0.93483293,1.2346138,-0.21865869,-1.4208847,-0.4220708,-1.3955703,1.5123681,-1.1705343,-2.1401525,-0.8901446,0.16454837,-0.3002631,-0.8712028,-1.7299492,-0.5200984,-0.72317225,0.19010971,-0.2902839,-0.6299358,-0.6928888,1
TCGA-OL-A5S0-01,0.93481827,-0.3824692,0.8649475,0.15228257,-0.24030945,0.5305068,-0.112622425,1.7816702,1.857325,1.5361623,-1.564332,0.18265058,-0.36245757,0.45934004,0.78277344,0.5307982,0.9853162,-0.76782304,0.41266167,-0.17155647,0.56606895,-1.9030294,-1.77423,0.14369053,0.69886297,-1.6762285,1.1418357,-0.72739124,-2.671372,0.4062349,0.74500936,-1.2793027,1
TCGA-OL-A66H-01,-1.3055394,-0.48921213,2.279499,0.57021517,-1.1804684,-0.88352793,-1.4196898,1.1363517,-2.003868,2.4905577,-0.18036339,-1.6050926,2.1034076,0.7417646,-1.312586,-0.42220107,0.36228216,-0.35460165,0.4088875,0.25309515,-1.0030024,-0.068660565,-0.08334852,-0.7697988,0.77903306,1.4428539,-0.70429915,-1.4424716,-0.7079947,0.95555866,1.1760234,0.21500877,1
TCGA-OL-A66I-01,0.19305366,-0.6621682,-0.9901487,0.37237036,1.9487401,0.104765594,-0.5863222,-1.2931424,0.51599014,-0.5636444,-0.84938896,-0.6494015,-2.5063493,2.0775297,0.08168214,1.7756838,-1.5681256,0.63145536,-0.4197645,0.14108405,1.0284845,-0.14599366,1.7092474,1.9421468,-0.5890111,-0.3007293,1.5115561,0.4189988,-0.17695157,0.96099126,0.07446088,-0.7027815,1
TCGA-OL-A66J-01,1.0196728,0.3825088,-0.020822007,-0.063127965,0.0527427,1.4511509,-0.24253443,0.16745582,-0.15032244,0.10346223,0.77628344,-1.0997558,-0.06517003,-1.5651364,-0.053208314,-1.5072908,0.7066035,0.34005913,0.07355736,1.57146,-0.5417454,-0.5096939,0.081170954,-1.3254163,-1.6235286,0.96983063,-1.2886374,0.9989015,-1.4094034,0.37665388,-0.3473781,2.1039846,0
TCGA-OL-A66K-01,-0.5809236,-1.493346,0.17551361,1.8394935,0.67992896,-0.7266012,-0.23709245,-1.0043522,-0.8095291,-2.025959,0.48107108,-0.61158943,-0.49074018,1.3116875,-0.45835087,-1.4249551,0.3756528,1.4949455,0.34155312,-0.38493952,0.18454376,1.2457997,0.7069417,-1.3027115,0.08320318,-1.8171864,0.50616324,-0.50188917,-0.0704708,-0.18276994,0.055229973,1.675304,1
TCGA-OL-A66L-01,0.8463173,0.8719187,0.7596892,0.44346425,-0.031860627,-1.430876,2.2073307,1.4035178,0.661627,0.53201425,-1.9066759,-0.9797393,-0.79711825,-0.2408624,0.42911622,-1.4424638,0.18454562,0.9575257,0.12696698,0.46283922,0.514465,0.70553935,0.55323774,-1.6716794,-0.48851618,0.45749667,0.17818162,1.0023396,1.4594758,-0.44957963,2.769177,-0.6194586,1
TCGA-OL-A66N-01,-0.4946815,-0.12335233,-0.6370716,0.7692326,-0.23072067,-0.0010600202,1.6130824,0.87284696,-0.34699628,-1.3719455,-0.059493415,-0.7463937,1.0014557,0.5945146,-0.2895537,-1.6984874,1.2207941,-1.0537328,-0.5611236,0.5079163,0.5875907,0.62028694,-1.5518496,-0.6166302,-0.7432361,0.19051513,0.8250529,1.0248309,1.2664136,-0.96457845,0.15270343,0.033638,1
TCGA-OL-A66O-01,0.31335652,1.0473342,0.10239272,-0.24918897,1.3369002,0.17984314,-0.50973094,0.51335293,-0.85796726,0.26576388,-1.8915999,-0.8394742,-1.5280374,0.76350933,-0.32682332,1.2531629,-0.29477507,0.9189028,0.04781572,-0.36879873,0.09363266,0.18419123,0.22603837,1.2960763,-0.28810424,0.7460602,-1.1906549,-1.5215317,-0.2974937,0.4330288,0.44725618,-1.4798533,1
TCGA-OL-A66P-01,-1.3336985,-0.92181045,-0.25150692,1.0034156,-0.24920717,-0.30948278,-0.61245626,-1.1070342,-0.7520813,1.8672926,-0.8297884,0.79627687,-0.7202009,-0.96656793,0.51082176,-0.0777133,1.9242318,0.7790228,1.460626,-0.15621918,0.07445597,0.56906575,-0.41256753,-0.55239457,-0.36138192,0.35571256,-1.0208975,-0.1768265,-1.1368988,0.06229905,0.80711895,-0.6059018,1
TCGA-OL-A6VO-01,0.44165713,-2.0514133,0.6408894,1.6736389,1.2853297,-0.01789475,0.83039576,-1.5077006,0.7739107,0.1606281,1.2588938,0.33029187,0.42389992,1.768324,0.16796824,-1.3832912,1.2508378,-0.15330975,-1.309753,-0.7189828,1.8349077,0.13698071,0.29728577,-0.383721,0.48141703,-0.46747485,0.5601946,0.24665712,0.08903655,1.7589,0.18951672,0.032544397,1
TCGA-OL-A6VQ-01,-1.2826219,-0.7270369,0.9127252,0.35710278,0.3098786,0.9452316,0.122710705,-0.6401775,1.5471383,0.110224895,1.8288292,-1.024424,0.19356607,0.60753804,-1.9717462,-2.2542827,-0.42039585,0.992085,-1.9455223,0.2787489,-0.6436618,-1.3628867,-1.110768,0.7091443,-0.7671298,-0.07615817,0.342472,-0.66824764,-0.17615324,-1.5331051,1.1983665,1.012615,1
TCGA-OL-A6VR-01,2.7681866,0.96147746,2.4033744,-0.34669,-2.8746595,0.16105261,-0.5904727,-0.5026611,1.147498,-1.3360423,0.0020463667,-0.022237485,0.21082751,0.68383515,0.79930717,0.07316737,-0.8409112,0.65073425,-1.0857301,-0.46933806,0.25416973,-0.84188503,-0.118668266,-1.6357113,-0.049900282,-0.35516435,0.4403495,0.22442426,0.28507826,0.66168416,1.0106363,-0.40199223,1
TCGA-OL-A97C-01,0.3458937,0.69102436,-0.38242313,0.82009953,1.7862874,0.03814707,-0.53976333,1.1591396,-0.39754292,0.20269838,-0.2506049,-0.47863877,-0.6618264,-0.5392729,0.1871237,1.303772,-0.8187923,-0.05689119,-0.49186364,-0.24546048,2.8248632,-0.9129856,0.15137407,1.3576827,-0.8596262,-0.39910388,-1.021336,1.1327382,-1.3296018,-0.058319382,-0.16412666,-0.81338805,1
TCGA-PE-A5DC-01,-1.2163491,1.0986782,1.0184238,0.3351108,-1.1914916,0.10289343,1.3749077,-0.64218557,0.32807332,-0.2452666,-1.6195567,2.4335852,-0.86671007,0.21773197,-0.85901666,-0.027367026,1.4766207,-0.9120055,0.6128351,-0.2889946,-0.15440714,0.65459186,-0.2618543,-1.9656904,-0.2168195,-0.35740247,1.4591942,0.41534427,-0.45061526,-0.5247746,-0.92289406,-0.7733481,1
TCGA-PE-A5DD-01,-1.584712,1.3726552,-0.09451312,0.06912135,1.0173377,-0.6697641,0.8048574,-1.0033306,0.45577213,0.5974104,-0.20942384,-0.33234355,-0.35643595,0.10292696,-0.6755298,0.5914983,-0.0912942,0.65611506,2.449098,-0.12157169,0.74901915,1.692423,-0.39559305,0.14278777,0.3239352,-0.44899112,0.8278882,-0.8548745,0.21523178,-0.44757184,0.8922486,-1.0246092,0
TCGA-PE-A5DE-01,1.045451,-0.06046825,1.2823212,-0.8420008,0.26128864,-0.38740668,-1.3547213,1.2486653,-2.174215,0.047666617,-0.069629945,-1.7756732,-2.6895492,-1.3382809,-0.5550506,0.05982367,1.5542301,1.4307948,-0.13572805,0.20983535,-0.58636683,1.5697912,0.8517093,0.24498081,0.41823772,-1.7450187,0.007899897,-0.46700954,0.6236136,-0.7621531,-0.38061172,-0.90275943,0
TCGA-PL-A8LV-01,1.3055496,0.1794397,1.2766955,0.45085335,-0.9503277,0.5895691,-0.7979525,0.03628443,-0.3845253,-0.19148621,-0.47978604,-0.57753056,-0.63483757,1.2839903,-1.5759922,0.53743964,-0.63964266,-1.2219843,-1.4267927,0.9292959,0.6653167,0.21560574,-0.32047927,0.291378,-1.625635,-0.31579995,-0.068431206,1.6641836,-0.9782833,-0.7933481,-2.277537,0.39101863,1
TCGA-PL-A8LX-01,-0.6606424,1.1532898,0.6009335,-0.6864599,1.5406903,0.20629781,-1.9325821,-0.302558,-0.65635675,1.0031337,-0.7517529,1.1920204,-0.89190084,-1.1649121,-0.48112988,-0.9467282,1.3610086,-1.2002192,0.13749245,-0.12026536,0.49836525,-0.05950799,-2.4112515,0.49094567,-0.9815384,-1.2411125,-2.4706175,1.4389803,1.5733218,0.7382444,0.18651567,-0.08700099,1
TCGA-PL-A8LY-01,0.504682,1.1552474,-0.03479179,-1.1415653,-0.298325,-0.41156152,0.41919056,2.2751887,1.9570687,0.40781736,0.7246427,0.029310772,0.13171086,1.0165237,0.47632432,0.44678327,-0.22488855,-3.0259764,-0.124238476,-0.49613675,1.091893,-0.20622836,0.23591849,-0.7428637,0.0006723498,0.6898638,0.97900915,0.393364,0.62434787,-0.5596633,-0.7062967,-1.287263,1
TCGA-PL-A8LZ-01,0.5192968,-0.6636155,1.4805477,-1.356599,-1.044462,-0.5600336,0.24668773,0.19119743,1.4234385,1.4191812,-0.6379556,-1.0991184,-0.38338482,0.07821324,0.96995425,0.7045226,0.32303205,-0.052785475,1.8293414,-0.17466931,1.1374521,0.8749337,-1.2768806,-0.47818685,-1.4426779,-1.1446846,-0.5461124,1.1944112,0.14646347,-0.67025906,1.5496267,-0.5136103,1
TCGA-S3-A6ZF-01,0.77307653,1.2118287,0.1102292,-0.08971054,-0.53719974,0.028649734,-1.5090548,0.0036818455,1.498792,0.44476798,-0.8633226,1.1163037,0.26739928,0.7360267,-0.46606332,0.82133245,-0.53456694,0.024996486,0.10286094,-0.0650692,0.8652383,-0.6011469,0.82817787,-1.0097615,-1.2759547,0.5825944,-1.3617432,-0.8910425,-0.9054817,0.3559075,-0.70833766,-0.27948382,1
TCGA-S3-A6ZG-01,-1.3125715,-0.5015946,-2.2858284,-1.1931005,1.2127224,-0.06642009,-0.26381972,1.5819235,0.24483134,-0.2751081,-0.60405624,-1.7508793,-1.6221827,0.7041663,0.17100327,-1.0014052,-0.6876277,-1.0509971,0.20238943,-0.3837348,1.4121236,0.89508617,-0.08262327,0.95617896,1.3247771,0.003956699,0.14110799,-0.18147287,-0.10229399,0.6719515,-0.870328,0.6046979,1
TCGA-S3-A6ZH-01,0.5345453,1.2177577,0.65695167,0.24592872,0.7624736,0.26383787,0.048655216,-1.6974771,0.16421148,0.16850023,-0.7537928,-0.9756275,0.16668384,0.46729857,-0.26373008,0.036987912,-0.84560937,1.922399,1.2226171,1.976673,-0.48313358,1.6049355,2.1813593,-0.37811834,1.2042618,1.2662157,-1.0653402,1.1468087,-0.45286712,0.4699503,-0.122962944,1.6423779,1
TCGA-S3-AA0Z-01,-2.1686466,1.5554848,1.1613666,-1.5078918,0.2926212,0.2029298,-1.5984627,-0.7355558,0.4260946,-0.28921485,-1.5854844,-0.44132507,-0.6834965,0.70748436,0.063545376,-0.5030241,-1.6089762,0.052484863,-0.52904487,-1.1216977,-0.9995394,-0.0090381745,-0.27680644,-0.5362123,0.19313638,-0.84992975,0.5642949,-0.89357954,0.89239824,-1.2162226,0.5766431,-1.5098736,1
TCGA-S3-AA10-01,1.5880951,-1.9584166,0.50719875,1.0562738,-0.10379523,-0.30997056,-0.94858974,0.8016033,0.30831814,0.49626786,0.7705886,-0.07637537,-0.7709761,0.7632008,0.9550006,0.52189404,0.13800193,0.0493934,-1.0987688,-0.40769765,0.60327387,-2.0176861,-0.5981747,-0.88488287,0.17859808,0.8209738,0.43282726,1.0131395,0.98656875,-1.1322464,0.023771834,0.2709521,1
TCGA-S3-AA11-01,-1.6892098,-1.0492195,0.6149585,0.21400483,0.8655674,0.14468037,-2.5041091,-0.24980688,0.4780571,0.7436328,1.8070921,-1.2380064,-1.7178847,-1.3431832,0.40074688,1.7817664,-0.9855395,0.23614158,-1.3201332,-0.2349665,1.2693058,-0.709648,0.4088545,-0.25148812,0.72880113,0.741387,0.20078212,0.38417536,0.5356607,0.6750225,0.67181915,0.78171,1
TCGA-S3-AA12-01,1.1675514,0.9142222,-1.0395478,0.17930874,-0.8713266,-0.9802533,-2.4838524,-0.32439327,0.116105236,-1.549677,-1.2995108,1.7956171,-0.94917196,1.0131848,1.0098983,-0.55058056,-0.5182442,-0.630292,-0.010494433,-1.0777556,0.5128999,0.22756936,1.7155519,0.36066443,1.4479591,2.8617067,1.2844706,0.94705874,-1.256928,-0.707262,-0.7511582,-0.33722937,1
TCGA-S3-AA14-01,-2.194546,-1.4047705,-0.13167723,-0.7893064,-0.44494125,0.8386255,-0.5568038,-2.3903174,0.057116333,-0.07416448,0.03239375,0.23057167,0.62740254,0.6693134,-1.0659475,1.8443773,0.55893385,-0.37778327,-0.071430884,-0.7082202,-0.61783886,1.1754521,1.2957501,0.053237956,-1.4057435,0.12910956,1.1228522,-0.87231874,-0.6527643,-0.38684177,0.86830854,-0.36078006,1
TCGA-S3-AA15-01,-1.5746704,0.9065837,-0.7261987,0.14648837,0.6709366,0.67668426,-1.234058,0.757385,0.31789458,-1.3370715,1.7562057,0.49486762,-0.7598733,0.050778292,0.27414146,-0.13546005,1.5815083,-0.46773472,2.192121,0.8058443,0.7202126,-0.71120006,0.2921625,-0.3586383,-0.78331196,-1.3699331,-0.5837549,1.5028614,0.109578826,0.5262933,1.8585482,-0.8958686,1
TCGA-S3-AA17-01,-0.8488631,-0.34716615,0.94911957,1.0746022,-0.54712534,-0.31523988,-0.038299967,0.48727104,-0.9882735,1.2635022,-0.23462835,-0.79151696,1.1744264,0.6730453,1.2556497,0.43608323,0.0704373,0.5321056,0.74638814,0.91653943,1.8390372,0.69222623,1.5259571,1.0997514,0.45256945,-0.58171314,0.6270191,1.7953869,0.4842444,-0.26846576,-0.5296195,-0.51147157,1
TCGA-UL-AAZ6-01,-0.6839935,-0.5591532,0.7842874,-0.14985496,-1.2192234,-0.96357155,1.9912852,-0.44745517,1.7544291,-0.49613264,-1.4808484,-1.2733237,0.5628865,0.021241913,0.8029871,0.65913314,-0.45443842,-0.14198248,-0.93785536,0.44361362,-1.0594561,-0.72837347,1.0635685,-0.010050477,-1.6259071,0.5533602,-1.6284049,0.14425743,0.107165776,-0.43172982,-1.0085843,0.42920876,1
TCGA-UU-A93S-01,0.36479592,1.018668,0.35067853,-0.28699014,-0.2509066,1.1771445,-1.3325049,-0.6616912,-0.28313926,1.2762634,0.9901087,-0.88548166,-0.3890762,0.17584497,1.7897317,1.0366415,0.7263781,0.62051904,-0.5827703,0.44164667,1.131438,-1.957425,0.00700802,0.18215418,1.1065828,0.6781215,-1.1879983,-1.828176,-0.89032644,-1.385545,0.74697137,0.061005436,1
TCGA-V7-A7HQ-01,-1.2486377,0.48751867,-0.6554229,0.15792993,0.57166684,-1.1690978,-0.7385151,-1.8250282,0.3959887,0.28228673,1.0783175,-0.53503793,0.116814554,-1.0254943,1.1452942,-0.8048666,-0.90430886,0.6543657,0.52910054,-1.4218526,0.09024081,-0.44235182,0.043792635,1.5187016,-0.9848352,-1.6559153,2.3787913,-1.9379567,0.38451487,0.96438926,0.73061705,1.6566678,0
TCGA-W8-A86G-01,0.7068732,0.83594954,0.4796041,0.83032453,-1.2280223,-0.42919922,0.30321616,-0.1589579,1.3273724,-1.5534148,1.5869716,0.18863542,1.3682599,1.5778496,1.3186605,0.56549287,1.0429716,1.5795397,1.6325905,1.0494459,1.369602,-0.6698216,-1.2632663,0.28454337,1.1206317,-1.1122477,-0.005254667,-0.746396,-1.6412244,-1.2784346,-1.2744387,-1.3748908,1
TCGA-WT-AB41-01,-0.7292343,1.1461275,0.6472733,-0.08345754,1.21323,-0.52987367,0.45641708,0.22811712,0.35353118,0.93746966,-0.21699718,0.683273,-0.22141396,-0.77636707,-0.64692307,-1.114538,0.39786375,-0.507457,-0.19416295,-1.8002695,0.13047224,-0.38995242,-1.778267,0.27908275,-0.16712236,1.3863554,-1.0051521,1.2740649,-0.2241933,2.085058,-0.7629017,0.103550285,1
TCGA-WT-AB44-01,1.1092774,0.21741468,-0.9484437,0.5689298,0.07529804,-0.49141616,-0.9099849,-0.8700752,-0.03141189,1.0477208,0.23633003,0.5388372,-0.15172185,0.84589314,-0.9151039,-1.2979175,-0.2841971,-1.212795,-0.65505034,0.97944033,-0.6541925,-0.5045179,-0.14489341,-2.274682,0.5827572,0.29499573,-0.77785605,-0.9404606,-1.0072706,1.587409,-0.6225328,-1.6825721,1
TCGA-XX-A899-01,0.61271787,0.55109715,1.1430968,-1.1568182,1.1918406,0.7031023,-1.537388,0.56287074,-0.30215812,1.7999232,-0.38824493,-0.77616125,0.7537236,0.040866956,0.41201842,-0.53033644,-1.082065,-0.86115754,1.2571795,-0.8938228,1.0447384,0.40061584,0.9860381,-0.054285645,-0.61012757,0.6661412,-0.35859874,0.9843367,-0.12823895,1.085514,-1.2132872,-0.42058545,1
TCGA-XX-A89A-01,0.70139354,-0.7873539,-0.638267,-0.5532385,-0.2508435,-0.6935378,-0.14109793,0.6152664,-0.23572141,-0.15540266,-0.249357,-0.60724837,-0.5527719,-1.4731574,-0.91660964,-1.7804016,-1.4599926,-0.7846879,0.92002606,-1.2576916,-0.9231178,0.97069514,0.049442105,-0.09745563,0.6431201,-0.69822997,-0.4641356,1.187855,0.7749985,-0.1943131,0.5745601,0.4127649,1
TCGA-Z7-A8R5-01,-0.039454296,1.9002562,1.5250382,1.1831653,0.51956433,0.1807248,-0.46112424,0.48500812,1.1651957,-2.6650527,0.8071368,0.8277482,0.18537557,-0.029404398,-0.68331283,0.921445,0.41139665,-0.14484455,0.37124664,0.16954657,1.5745847,-0.7124055,-0.20938203,1.1183041,0.41488868,0.65409046,-0.1380055,0.01636694,-0.33868363,0.5402059,-0.39025182,-0.002537076,0
